Year,Economy,Economy Label,Sex,Sex Label,Industry,Industry Label,Components,Components Label,Percentage of Domestic Value Added,Percentage of Domestic Value Added Footnote,Percentage of Domestic Value Added Missing value
2019,428,"Latvia",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",60.45368,,
2019,428,"Latvia",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",63.24688,,
2019,428,"Latvia",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",69.34381,,
2019,428,"Latvia",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",69.34381,,
2019,428,"Latvia",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",69.34381,,
2019,428,"Latvia",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",75.01649,,
2019,428,"Latvia",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",75.59888,,
2019,428,"Latvia",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",74.29242,,
2019,428,"Latvia",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",74.6086,,
2019,428,"Latvia",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",75.18645,,
2019,428,"Latvia",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",73.91418,,
2019,428,"Latvia",2,"Male",I24,"Services",01,"Domestic value added in gross exports",53.98143,,
2019,428,"Latvia",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",54.19108,,
2019,428,"Latvia",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",53.3506,,
2019,428,"Latvia",1,"Female",I20,"Total",01,"Domestic value added in gross exports",38.66321,,
2019,428,"Latvia",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",39.54632,,
2019,428,"Latvia",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",36.75312,,
2019,428,"Latvia",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",30.65619,,
2019,428,"Latvia",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",30.65619,,
2019,428,"Latvia",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",30.65619,,
2019,428,"Latvia",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",24.98351,,
2019,428,"Latvia",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",24.40112,,
2019,428,"Latvia",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",25.70758,,
2019,428,"Latvia",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",25.3914,,
2019,428,"Latvia",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",24.81355,,
2019,428,"Latvia",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",26.08582,,
2019,428,"Latvia",1,"Female",I24,"Services",01,"Domestic value added in gross exports",46.01857,,
2019,428,"Latvia",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",45.80892,,
2019,428,"Latvia",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",46.6494,,
2019,440,"Lithuania",2,"Male",I20,"Total",01,"Domestic value added in gross exports",60.34956,,
2019,440,"Lithuania",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",60.31909,,
2019,440,"Lithuania",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",60.40797,,
2019,440,"Lithuania",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",67.2152,,
2019,440,"Lithuania",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",67.2152,,
2019,440,"Lithuania",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",67.2152,,
2019,440,"Lithuania",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",59.41155,,
2019,440,"Lithuania",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",59.24887,,
2019,440,"Lithuania",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",59.71518,,
2019,440,"Lithuania",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",58.76247,,
2019,440,"Lithuania",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",58.49943,,
2019,440,"Lithuania",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",59.25012,,
2019,440,"Lithuania",2,"Male",I24,"Services",01,"Domestic value added in gross exports",60.34521,,
2019,440,"Lithuania",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",60.39034,,
2019,440,"Lithuania",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",60.11822,,
2019,440,"Lithuania",1,"Female",I20,"Total",01,"Domestic value added in gross exports",39.65044,,
2019,440,"Lithuania",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",39.68091,,
2019,440,"Lithuania",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",39.59203,,
2019,440,"Lithuania",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",32.7848,,
2019,440,"Lithuania",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",32.7848,,
2019,440,"Lithuania",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",32.7848,,
2019,440,"Lithuania",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",40.58845,,
2019,440,"Lithuania",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",40.75113,,
2019,440,"Lithuania",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",40.28482,,
2019,440,"Lithuania",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",41.23753,,
2019,440,"Lithuania",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",41.50057,,
2019,440,"Lithuania",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",40.74988,,
2019,440,"Lithuania",1,"Female",I24,"Services",01,"Domestic value added in gross exports",39.65479,,
2019,440,"Lithuania",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",39.60966,,
2019,440,"Lithuania",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",39.88178,,
2019,442,"Luxembourg",2,"Male",I20,"Total",01,"Domestic value added in gross exports",62.48151,,
2019,442,"Luxembourg",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",60.87966,,
2019,442,"Luxembourg",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",69.41452,,
2019,442,"Luxembourg",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",71.0255,,
2019,442,"Luxembourg",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",71.0255,,
2019,442,"Luxembourg",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",71.0255,,
2019,442,"Luxembourg",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",98.12575,,
2019,442,"Luxembourg",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",97.79182,,
2019,442,"Luxembourg",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",98.52808,,
2019,442,"Luxembourg",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",98.65787,,
2019,442,"Luxembourg",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",98.55038,,
2019,442,"Luxembourg",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",98.77946,,
2019,442,"Luxembourg",2,"Male",I24,"Services",01,"Domestic value added in gross exports",58.93695,,
2019,442,"Luxembourg",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",58.47205,,
2019,442,"Luxembourg",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",61.34722,,
2019,442,"Luxembourg",1,"Female",I20,"Total",01,"Domestic value added in gross exports",37.51849,,
2019,442,"Luxembourg",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",39.12034,,
2019,442,"Luxembourg",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",30.58548,,
2019,442,"Luxembourg",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",28.9745,,
2019,442,"Luxembourg",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",28.9745,,
2019,442,"Luxembourg",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",28.9745,,
2019,442,"Luxembourg",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",1.87425,,
2019,442,"Luxembourg",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",2.20818,,
2019,442,"Luxembourg",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",1.47192,,
2019,442,"Luxembourg",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",1.34213,,
2019,442,"Luxembourg",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",1.44962,,
2019,442,"Luxembourg",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",1.22054,,
2019,442,"Luxembourg",1,"Female",I24,"Services",01,"Domestic value added in gross exports",41.06305,,
2019,442,"Luxembourg",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",41.52795,,
2019,442,"Luxembourg",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",38.65278,,
2019,470,"Malta",2,"Male",I20,"Total",01,"Domestic value added in gross exports",66.5327,,
2019,470,"Malta",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",66.53882,,
2019,470,"Malta",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",66.51988,,
2019,470,"Malta",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",100,,
2019,470,"Malta",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",100,,
2019,470,"Malta",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",100,,
2019,470,"Malta",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",74.75652,,
2019,470,"Malta",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",75.60464,,
2019,470,"Malta",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",73.20206,,
2019,470,"Malta",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",74.28675,,
2019,470,"Malta",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",75.1402,,
2019,470,"Malta",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",72.72647,,
2019,470,"Malta",2,"Male",I24,"Services",01,"Domestic value added in gross exports",65.52763,,
2019,470,"Malta",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",65.57532,,
2019,470,"Malta",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",65.42042,,
2019,470,"Malta",1,"Female",I20,"Total",01,"Domestic value added in gross exports",33.4673,,
2019,470,"Malta",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",33.46118,,
2019,470,"Malta",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",33.48012,,
2019,470,"Malta",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",0,,
2019,470,"Malta",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",0,,
2019,470,"Malta",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",0,,
2019,470,"Malta",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",25.24348,,
2019,470,"Malta",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",24.39536,,
2019,470,"Malta",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",26.79794,,
2019,470,"Malta",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",25.71325,,
2019,470,"Malta",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",24.8598,,
2019,470,"Malta",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",27.27353,,
2019,470,"Malta",1,"Female",I24,"Services",01,"Domestic value added in gross exports",34.47237,,
2019,470,"Malta",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",34.42468,,
2019,470,"Malta",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",34.57958,,
2019,484,"Mexico",2,"Male",I20,"Total",01,"Domestic value added in gross exports",68.6974,,
2019,484,"Mexico",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",66.86303,,
2019,484,"Mexico",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",72.19863,,
2019,484,"Mexico",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",87.60722,,
2019,484,"Mexico",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",87.64133,,
2019,484,"Mexico",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",87.4816,,
2019,484,"Mexico",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",73.81752,,
2019,484,"Mexico",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",73.49135,,
2019,484,"Mexico",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",74.19921,,
2019,484,"Mexico",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",72.65729,,
2019,484,"Mexico",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",71.34398,,
2019,484,"Mexico",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",73.90955,,
2019,484,"Mexico",2,"Male",I24,"Services",01,"Domestic value added in gross exports",59.21358,,
2019,484,"Mexico",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",58.4847,,
2019,484,"Mexico",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",62.62551,,
2019,484,"Mexico",1,"Female",I20,"Total",01,"Domestic value added in gross exports",31.3026,,
2019,484,"Mexico",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",33.13697,,
2019,484,"Mexico",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",27.80137,,
2019,484,"Mexico",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",12.39278,,
2019,484,"Mexico",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",12.35867,,
2019,484,"Mexico",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",12.5184,,
2019,484,"Mexico",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",26.18248,,
2019,484,"Mexico",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",26.50865,,
2019,484,"Mexico",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",25.80079,,
2019,484,"Mexico",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",27.34271,,
2019,484,"Mexico",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",28.65602,,
2019,484,"Mexico",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",26.09045,,
2019,484,"Mexico",1,"Female",I24,"Services",01,"Domestic value added in gross exports",40.78642,,
2019,484,"Mexico",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",41.5153,,
2019,484,"Mexico",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",37.37449,,
2019,104,"Myanmar",2,"Male",I20,"Total",01,"Domestic value added in gross exports",63.02251,,
2019,104,"Myanmar",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",63.63774,,
2019,104,"Myanmar",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",61.9495,,
2019,104,"Myanmar",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",64.98171,,
2019,104,"Myanmar",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",64.77745,,
2019,104,"Myanmar",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",66.7963,,
2019,104,"Myanmar",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",63.62067,,
2019,104,"Myanmar",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",65.2872,,
2019,104,"Myanmar",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",61.89001,,
2019,104,"Myanmar",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",44.7823,,
2019,104,"Myanmar",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",40.77943,,
2019,104,"Myanmar",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",48.05594,,
2019,104,"Myanmar",2,"Male",I24,"Services",01,"Domestic value added in gross exports",60.99675,,
2019,104,"Myanmar",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",60.8475,,
2019,104,"Myanmar",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",61.21217,,
2019,104,"Myanmar",1,"Female",I20,"Total",01,"Domestic value added in gross exports",36.97749,,
2019,104,"Myanmar",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",36.36226,,
2019,104,"Myanmar",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",38.0505,,
2019,104,"Myanmar",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",35.01829,,
2019,104,"Myanmar",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",35.22255,,
2019,104,"Myanmar",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",33.2037,,
2019,104,"Myanmar",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",36.37933,,
2019,104,"Myanmar",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",34.7128,,
2019,104,"Myanmar",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",38.10999,,
2019,104,"Myanmar",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",55.2177,,
2019,104,"Myanmar",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",59.22057,,
2019,104,"Myanmar",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",51.94406,,
2019,104,"Myanmar",1,"Female",I24,"Services",01,"Domestic value added in gross exports",39.00325,,
2019,104,"Myanmar",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",39.1525,,
2019,104,"Myanmar",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",38.78783,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I20,"Total",01,"Domestic value added in gross exports",68.00923,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",66.78651,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",70.5313,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",69.63061,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",69.7166,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",69.47542,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",80.58906,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",81.12178,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",79.89419,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",79.70853,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",80.03969,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",79.27575,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I24,"Services",01,"Domestic value added in gross exports",61.22376,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",60.92257,,
2019,528,"Netherlands (Kingdom of the)",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",62.07407,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I20,"Total",01,"Domestic value added in gross exports",31.99077,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",33.21349,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",29.4687,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",30.36939,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",30.2834,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",30.52458,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",19.41094,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",18.87822,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",20.10581,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",20.29147,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",19.96031,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",20.72425,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I24,"Services",01,"Domestic value added in gross exports",38.77624,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",39.07743,,
2019,528,"Netherlands (Kingdom of the)",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",37.92593,,
2019,566,"Nigeria",2,"Male",I20,"Total",01,"Domestic value added in gross exports",84.49508,,
2019,566,"Nigeria",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",86.4834,,
2019,566,"Nigeria",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",79.39018,,
2019,566,"Nigeria",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",66.01044,,
2019,566,"Nigeria",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",66.01046,,
2019,566,"Nigeria",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",66.01118,,
2019,566,"Nigeria",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",95.6619,,
2019,566,"Nigeria",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",96.17371,,
2019,566,"Nigeria",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",94.17853,,
2019,566,"Nigeria",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",68.37676,,
2019,566,"Nigeria",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",51.3963,,
2019,566,"Nigeria",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",80.89942,,
2019,566,"Nigeria",2,"Male",I24,"Services",01,"Domestic value added in gross exports",40.89116,,
2019,566,"Nigeria",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",40.6872,,
2019,566,"Nigeria",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",41.18183,,
2019,566,"Nigeria",1,"Female",I20,"Total",01,"Domestic value added in gross exports",15.50492,,
2019,566,"Nigeria",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",13.5166,,
2019,566,"Nigeria",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",20.60982,,
2019,566,"Nigeria",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",33.98956,,
2019,566,"Nigeria",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",33.98954,,
2019,566,"Nigeria",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",33.98882,,
2019,566,"Nigeria",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",4.3381,,
2019,566,"Nigeria",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",3.82629,,
2019,566,"Nigeria",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",5.82147,,
2019,566,"Nigeria",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",31.62324,,
2019,566,"Nigeria",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",48.6037,,
2019,566,"Nigeria",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",19.10058,,
2019,566,"Nigeria",1,"Female",I24,"Services",01,"Domestic value added in gross exports",59.10884,,
2019,566,"Nigeria",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",59.3128,,
2019,566,"Nigeria",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",58.81817,,
2019,578,"Norway",2,"Male",I20,"Total",01,"Domestic value added in gross exports",76.11405,,
2019,578,"Norway",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",74.40764,,
2019,578,"Norway",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",81.07618,,
2019,578,"Norway",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",98.74962,,
2019,578,"Norway",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",98.72804,,
2019,578,"Norway",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",98.79026,,
2019,578,"Norway",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",76.8532,,
2019,578,"Norway",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",75.69168,,
2019,578,"Norway",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",81.53413,,
2019,578,"Norway",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",90.69513,,
2019,578,"Norway",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",91.86349,,
2019,578,"Norway",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",89.77217,,
2019,578,"Norway",2,"Male",I24,"Services",01,"Domestic value added in gross exports",71.61859,,
2019,578,"Norway",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",68.03694,,
2019,578,"Norway",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",78.14693,,
2019,578,"Norway",1,"Female",I20,"Total",01,"Domestic value added in gross exports",23.88595,,
2019,578,"Norway",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",25.59236,,
2019,578,"Norway",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",18.92382,,
2019,578,"Norway",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",1.25038,,
2019,578,"Norway",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",1.27196,,
2019,578,"Norway",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",1.20974,,
2019,578,"Norway",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",23.1468,,
2019,578,"Norway",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",24.30832,,
2019,578,"Norway",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",18.46587,,
2019,578,"Norway",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",9.30487,,
2019,578,"Norway",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",8.13651,,
2019,578,"Norway",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",10.22783,,
2019,578,"Norway",1,"Female",I24,"Services",01,"Domestic value added in gross exports",28.38141,,
2019,578,"Norway",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",31.96306,,
2019,578,"Norway",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",21.85307,,
2019,586,"Pakistan",2,"Male",I20,"Total",01,"Domestic value added in gross exports",81.92971,,
2019,586,"Pakistan",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",81.68124,,
2019,586,"Pakistan",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",82.41482,,
2019,586,"Pakistan",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",60.19833,,
2019,586,"Pakistan",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",60.07307,,
