Year,Year Label,Economy,Economy Label,Flow,Flow Label,Annual average growth rate,Annual average growth rate Footnote,Annual average growth rate Missing value
20192020,"2020",076,"Brazil",01,"Imports",-13.88771,,
20192020,"2020",092,"British Virgin Islands",02,"Exports",-30,"Estimated",
20192020,"2020",092,"British Virgin Islands",01,"Imports",-32,"Estimated",
20192020,"2020",096,"Brunei Darussalam",02,"Exports",-6.12161,,
20192020,"2020",096,"Brunei Darussalam",01,"Imports",4.70002,,
20192020,"2020",100,"Bulgaria",02,"Exports",-4.15706,,
20192020,"2020",100,"Bulgaria",01,"Imports",-6.92243,,
20192020,"2020",854,"Burkina Faso",02,"Exports",35.01111,,
20192020,"2020",854,"Burkina Faso",01,"Imports",-3.70004,,
20192020,"2020",108,"Burundi",02,"Exports",-9.9372,,
20192020,"2020",108,"Burundi",01,"Imports",2.48122,,
20192020,"2020",132,"Cabo Verde",02,"Exports",-14.56768,,
20192020,"2020",132,"Cabo Verde",01,"Imports",-9.49862,,
20192020,"2020",116,"Cambodia",02,"Exports",19.50625,,
20192020,"2020",116,"Cambodia",01,"Imports",-5.74271,,
20192020,"2020",120,"Cameroon",02,"Exports",-23.29536,,
20192020,"2020",120,"Cameroon",01,"Imports",-16.12393,,
20192020,"2020",124,"Canada",02,"Exports",-12.92196,,
20192020,"2020",124,"Canada",01,"Imports",-9.08408,,
20192020,"2020",136,"Cayman Islands",02,"Exports",-57.33997,,
20192020,"2020",136,"Cayman Islands",01,"Imports",-6.27929,,
20192020,"2020",140,"Central African Republic",02,"Exports",-9.78404,,
20192020,"2020",140,"Central African Republic",01,"Imports",-17.48343,,
20192020,"2020",148,"Chad",02,"Exports",-30.12583,,
20192020,"2020",148,"Chad",01,"Imports",-17.54818,,
20192020,"2020",152,"Chile",02,"Exports",7.60095,,
20192020,"2020",152,"Chile",01,"Imports",-15.243,,
20192020,"2020",156,"China",02,"Exports",3.62057,,
20192020,"2020",156,"China",01,"Imports",-0.59771,,
20192020,"2020",344,"China, Hong Kong SAR",02,"Exports",2.59606,,
20192020,"2020",344,"China, Hong Kong SAR",01,"Imports",-1.39584,,
20192020,"2020",446,"China, Macao SAR",02,"Exports",-14.6476,,
20192020,"2020",446,"China, Macao SAR",01,"Imports",3.76691,,
20192020,"2020",158,"China, Taiwan Province of",02,"Exports",5.0121,,
20192020,"2020",158,"China, Taiwan Province of",01,"Imports",0.30982,,
20192020,"2020",170,"Colombia",02,"Exports",-21.47829,,
20192020,"2020",170,"Colombia",01,"Imports",-17.48293,,
20192020,"2020",174,"Comoros",02,"Exports",-47.35514,,
20192020,"2020",174,"Comoros",01,"Imports",5.81615,,
20192020,"2020",178,"Congo",02,"Exports",-12.24635,,
20192020,"2020",178,"Congo",01,"Imports",-14.89815,,
20192020,"2020",184,"Cook Islands",02,"Exports",12.32009,,
20192020,"2020",184,"Cook Islands",01,"Imports",-22.5206,,
20192020,"2020",188,"Costa Rica",02,"Exports",3.83618,,
20192020,"2020",188,"Costa Rica",01,"Imports",-14.97433,,
20192020,"2020",384,"Cote d'Ivoire",02,"Exports",-2.07432,,
20192020,"2020",384,"Cote d'Ivoire",01,"Imports",0.42367,,
20192020,"2020",191,"Croatia",02,"Exports",0.07268,,
20192020,"2020",191,"Croatia",01,"Imports",-4.72324,,
20192020,"2020",192,"Cuba",02,"Exports",-17.43819,,
20192020,"2020",192,"Cuba",01,"Imports",-26.97672,,
20192020,"2020",531,"Curacao",02,"Exports",-31.93168,,
20192020,"2020",531,"Curacao",01,"Imports",-17.22677,,
20192020,"2020",196,"Cyprus",02,"Exports",-11.29185,,
20192020,"2020",196,"Cyprus",01,"Imports",-4.01035,,
20192020,"2020",203,"Czechia",02,"Exports",-3.62411,,
20192020,"2020",203,"Czechia",01,"Imports",-4.43432,,
20192020,"2020",200,"Czechoslovakia",02,"Exports",,,"Not applicable"
20192020,"2020",200,"Czechoslovakia",01,"Imports",,,"Not applicable"
20192020,"2020",408,"Dem. People's Rep. of Korea",02,"Exports",-67.85714,,
20192020,"2020",408,"Dem. People's Rep. of Korea",01,"Imports",-74.00067,,
20192020,"2020",180,"Dem. Rep. of the Congo",02,"Exports",6.33634,,
20192020,"2020",180,"Dem. Rep. of the Congo",01,"Imports",-21.38019,,
20192020,"2020",278,"Democratic Republic of Germany",02,"Exports",,,"Not applicable"
20192020,"2020",278,"Democratic Republic of Germany",01,"Imports",,,"Not applicable"
20192020,"2020",208,"Denmark",02,"Exports",-2.36086,,
20192020,"2020",208,"Denmark",01,"Imports",0.11639,,
20192020,"2020",262,"Djibouti",02,"Exports",-30.31843,,
20192020,"2020",262,"Djibouti",01,"Imports",-29.64946,,
20192020,"2020",212,"Dominica",02,"Exports",-11.18237,,
20192020,"2020",212,"Dominica",01,"Imports",-33.23654,,
20192020,"2020",214,"Dominican Republic",02,"Exports",-7.95876,,
20192020,"2020",214,"Dominican Republic",01,"Imports",-15.60505,,
20192020,"2020",218,"Ecuador",02,"Exports",-8.84045,,
20192020,"2020",218,"Ecuador",01,"Imports",-20.59142,,
20192020,"2020",818,"Egypt",02,"Exports",-6.62636,,
20192020,"2020",818,"Egypt",01,"Imports",-14.7953,,
20192020,"2020",222,"El Salvador",02,"Exports",-18.62072,,
20192020,"2020",222,"El Salvador",01,"Imports",-14.77498,,
20192020,"2020",226,"Equatorial Guinea",02,"Exports",-40.74074,"Estimated",
20192020,"2020",226,"Equatorial Guinea",01,"Imports",-26.37423,,
20192020,"2020",232,"Eritrea",02,"Exports",10.13973,"Estimated",
20192020,"2020",232,"Eritrea",01,"Imports",-38.15929,"Estimated",
20192020,"2020",233,"Estonia",02,"Exports",1.484,,
20192020,"2020",233,"Estonia",01,"Imports",-3.88973,,
20192020,"2020",748,"Eswatini",02,"Exports",-12.46593,,
20192020,"2020",748,"Eswatini",01,"Imports",-12.39675,,
20192020,"2020",231,"Ethiopia",02,"Exports",18.82615,,
20192020,"2020",231,"Ethiopia",01,"Imports",-9.89199,,
20192020,"2020",230,"Ethiopia (...1991)",02,"Exports",,,"Not applicable"
20192020,"2020",230,"Ethiopia (...1991)",01,"Imports",,,"Not applicable"
20192020,"2020",238,"Falkland Islands (Malvinas)",02,"Exports",-9.37447,"Estimated",
20192020,"2020",238,"Falkland Islands (Malvinas)",01,"Imports",21.50474,"Estimated",
20192020,"2020",234,"Faroe Islands",02,"Exports",-10.06398,,
20192020,"2020",234,"Faroe Islands",01,"Imports",1.85147,,
20192020,"2020",280,"Federal Republic of Germany",02,"Exports",,,"Not applicable"
20192020,"2020",280,"Federal Republic of Germany",01,"Imports",,,"Not applicable"
20192020,"2020",242,"Fiji",02,"Exports",-20.00864,,
20192020,"2020",242,"Fiji",01,"Imports",-36.70971,,
20192020,"2020",246,"Finland",02,"Exports",-9.86597,,
20192020,"2020",246,"Finland",01,"Imports",-7.39026,,
20192020,"2020",250,"France",02,"Exports",-14.417,,
20192020,"2020",250,"France",01,"Imports",-11.20607,,
20192020,"2020",258,"French Polynesia",02,"Exports",-46.16272,,
20192020,"2020",258,"French Polynesia",01,"Imports",-19.24693,,
20192020,"2020",266,"Gabon",02,"Exports",-4.78064,,
20192020,"2020",266,"Gabon",01,"Imports",-10.08576,,
20192020,"2020",270,"Gambia",02,"Exports",-54.21741,,
20192020,"2020",270,"Gambia",01,"Imports",-6.27179,,
20192020,"2020",268,"Georgia",02,"Exports",-12.04055,,
20192020,"2020",268,"Georgia",01,"Imports",-15.43658,,
20192020,"2020",276,"Germany",02,"Exports",-7.1759,,
20192020,"2020",276,"Germany",01,"Imports",-5.04032,,
20192020,"2020",288,"Ghana",02,"Exports",-7.63639,,
20192020,"2020",288,"Ghana",01,"Imports",-7.32563,,
20192020,"2020",292,"Gibraltar",02,"Exports",118.00948,"Estimated",
20192020,"2020",292,"Gibraltar",01,"Imports",-11.76471,"Estimated",
20192020,"2020",300,"Greece",02,"Exports",-7.10371,,
20192020,"2020",300,"Greece",01,"Imports",-10.31942,,
20192020,"2020",304,"Greenland",02,"Exports",-1.27555,,
20192020,"2020",304,"Greenland",01,"Imports",-2.88058,,
20192020,"2020",308,"Grenada",02,"Exports",-28.59874,,
20192020,"2020",308,"Grenada",01,"Imports",-17.7734,,
20192020,"2020",316,"Guam",02,"Exports",11.33275,,
20192020,"2020",316,"Guam",01,"Imports",-43.33333,"Estimated",
20192020,"2020",320,"Guatemala",02,"Exports",3.09993,,
20192020,"2020",320,"Guatemala",01,"Imports",-8.43479,,
20192020,"2020",324,"Guinea",02,"Exports",126.37224,,
20192020,"2020",324,"Guinea",01,"Imports",7.41902,,
20192020,"2020",624,"Guinea-Bissau",02,"Exports",-13.99589,,
20192020,"2020",624,"Guinea-Bissau",01,"Imports",-6.23063,,
20192020,"2020",328,"Guyana",02,"Exports",65.26705,,
20192020,"2020",328,"Guyana",01,"Imports",-44.30336,,
20192020,"2020",332,"Haiti",02,"Exports",-26.33261,,
20192020,"2020",332,"Haiti",01,"Imports",-15.1372,,
20192020,"2020",340,"Honduras",02,"Exports",-12.56742,,
20192020,"2020",340,"Honduras",01,"Imports",-15.60262,,
20192020,"2020",348,"Hungary",02,"Exports",-2.53839,,
20192020,"2020",348,"Hungary",01,"Imports",-3.78981,,
20192020,"2020",352,"Iceland",02,"Exports",-12.27015,,
20192020,"2020",352,"Iceland",01,"Imports",-13.25321,,
20192020,"2020",356,"India",02,"Exports",-14.7775,,
20192020,"2020",356,"India",01,"Imports",-23.21871,,
20192020,"2020",360,"Indonesia",02,"Exports",-2.60999,,
20192020,"2020",360,"Indonesia",01,"Imports",-17.31337,,
20192020,"2020",960,"Indonesia (...2002)",02,"Exports",,,"Not applicable"
20192020,"2020",960,"Indonesia (...2002)",01,"Imports",,,"Not applicable"
20192020,"2020",364,"Iran (Islamic Republic of)",02,"Exports",-28.60957,,
20192020,"2020",364,"Iran (Islamic Republic of)",01,"Imports",-7.3408,,
20192020,"2020",368,"Iraq",02,"Exports",-41.57539,,
20192020,"2020",368,"Iraq",01,"Imports",-16.13102,,
20192020,"2020",372,"Ireland",02,"Exports",6.17794,,
20192020,"2020",372,"Ireland",01,"Imports",-1.26739,,
20192020,"2020",376,"Israel",02,"Exports",-14.27901,,
20192020,"2020",376,"Israel",01,"Imports",-9.57143,,
20192020,"2020",380,"Italy",02,"Exports",-7.05304,,
20192020,"2020",380,"Italy",01,"Imports",-10.13441,,
20192020,"2020",388,"Jamaica",02,"Exports",-24.25942,,
20192020,"2020",388,"Jamaica",01,"Imports",-25.41267,,
20192020,"2020",392,"Japan",02,"Exports",-9.10554,,
20192020,"2020",392,"Japan",01,"Imports",-11.8588,,
20192020,"2020",400,"Jordan",02,"Exports",-4.49592,,
20192020,"2020",400,"Jordan",01,"Imports",-10.10605,,
20192020,"2020",398,"Kazakhstan",02,"Exports",-18.95244,,
20192020,"2020",398,"Kazakhstan",01,"Imports",-1.41725,,
20192020,"2020",404,"Kenya",02,"Exports",3.33899,,
20192020,"2020",404,"Kenya",01,"Imports",-12.57217,,
20192020,"2020",296,"Kiribati",02,"Exports",-24.14498,,
20192020,"2020",296,"Kiribati",01,"Imports",0.95344,,
20192020,"2020",414,"Kuwait",02,"Exports",-37.78828,,
20192020,"2020",414,"Kuwait",01,"Imports",-17.38259,,
20192020,"2020",417,"Kyrgyzstan",02,"Exports",-0.64951,,
20192020,"2020",417,"Kyrgyzstan",01,"Imports",-25.46001,,
20192020,"2020",418,"Lao People's Dem. Rep.",02,"Exports",5.32191,,
20192020,"2020",418,"Lao People's Dem. Rep.",01,"Imports",-14.37383,,
20192020,"2020",428,"Latvia",02,"Exports",4.02394,,
20192020,"2020",428,"Latvia",01,"Imports",-2.72875,,
20192020,"2020",422,"Lebanon",02,"Exports",-15.41789,,
20192020,"2020",422,"Lebanon",01,"Imports",-42.1882,,
20192020,"2020",426,"Lesotho",02,"Exports",-8.11851,,
20192020,"2020",426,"Lesotho",01,"Imports",-20.39857,,
20192020,"2020",430,"Liberia",02,"Exports",11.92603,,
20192020,"2020",430,"Liberia",01,"Imports",-3.41624,,
20192020,"2020",434,"Libya",02,"Exports",-71.13343,,
20192020,"2020",434,"Libya",01,"Imports",-26.51738,,
20192020,"2020",440,"Lithuania",02,"Exports",-1.0449,,
20192020,"2020",440,"Lithuania",01,"Imports",-6.79691,,
20192020,"2020",442,"Luxembourg",02,"Exports",-15.87941,,
20192020,"2020",442,"Luxembourg",01,"Imports",-12.7718,,
20192020,"2020",450,"Madagascar",02,"Exports",-24.84467,,
20192020,"2020",450,"Madagascar",01,"Imports",-18.3009,,
20192020,"2020",454,"Malawi",02,"Exports",-14.19633,,
20192020,"2020",454,"Malawi",01,"Imports",-7.3928,,
20192020,"2020",458,"Malaysia",02,"Exports",-1.43965,,
20192020,"2020",458,"Malaysia",01,"Imports",-6.89673,,
20192020,"2020",462,"Maldives",02,"Exports",-20.79348,,
20192020,"2020",462,"Maldives",01,"Imports",-36.35104,,
20192020,"2020",466,"Mali",02,"Exports",30.4408,,
20192020,"2020",466,"Mali",01,"Imports",-0.53048,,
20192020,"2020",470,"Malta",02,"Exports",-10.71033,,
20192020,"2020",470,"Malta",01,"Imports",-22.61048,,
20192020,"2020",584,"Marshall Islands",02,"Exports",-19.63636,"Estimated",
20192020,"2020",584,"Marshall Islands",01,"Imports",9.45588,"Estimated",
20192020,"2020",478,"Mauritania",02,"Exports",24.81105,,
20192020,"2020",478,"Mauritania",01,"Imports",-22.03513,,
20192020,"2020",480,"Mauritius",02,"Exports",-19.52405,,
20192020,"2020",480,"Mauritius",01,"Imports",-24.5899,,
20192020,"2020",484,"Mexico",02,"Exports",-9.42961,,
20192020,"2020",484,"Mexico",01,"Imports",-15.80749,,
20192020,"2020",583,"Micronesia (Federated States of)",02,"Exports",208.65892,,
20192020,"2020",583,"Micronesia (Federated States of)",01,"Imports",-0.93769,,
20192020,"2020",496,"Mongolia",02,"Exports",-0.56852,,
20192020,"2020",496,"Mongolia",01,"Imports",-13.52271,,
20192020,"2020",499,"Montenegro",02,"Exports",-9.8532,,
20192020,"2020",499,"Montenegro",01,"Imports",-17.36462,,
20192020,"2020",500,"Montserrat",02,"Exports",2.25443,,
20192020,"2020",500,"Montserrat",01,"Imports",-5.84477,,
20192020,"2020",504,"Morocco",02,"Exports",-6.77028,,
20192020,"2020",504,"Morocco",01,"Imports",-13.60606,,
20192020,"2020",508,"Mozambique",02,"Exports",-22.28686,,
20192020,"2020",508,"Mozambique",01,"Imports",-15.38967,,
20192020,"2020",104,"Myanmar",02,"Exports",-7.25347,,
20192020,"2020",104,"Myanmar",01,"Imports",-3.44637,,
20192020,"2020",516,"Namibia",02,"Exports",-18.44359,,
20192020,"2020",516,"Namibia",01,"Imports",-18.70107,,
20192020,"2020",520,"Nauru",02,"Exports",-13.58974,,
20192020,"2020",520,"Nauru",01,"Imports",-43.49417,,
20192020,"2020",524,"Nepal",02,"Exports",-11.555,,
20192020,"2020",524,"Nepal",01,"Imports",-20.12852,,
20192020,"2020",528,"Netherlands (Kingdom of the)",02,"Exports",-4.79733,,
20192020,"2020",528,"Netherlands (Kingdom of the)",01,"Imports",-6.37995,,
20192020,"2020",530,"Netherlands Antilles",02,"Exports",,,"Not applicable"
20192020,"2020",530,"Netherlands Antilles",01,"Imports",,,"Not applicable"
20192020,"2020",540,"New Caledonia",02,"Exports",1.30372,,
20192020,"2020",540,"New Caledonia",01,"Imports",-11.95685,,
20192020,"2020",554,"New Zealand",02,"Exports",-2.88428,,
20192020,"2020",554,"New Zealand",01,"Imports",-12.30048,,
20192020,"2020",558,"Nicaragua",02,"Exports",-3.51396,,
20192020,"2020",558,"Nicaragua",01,"Imports",-6.72969,,
20192020,"2020",562,"Niger",02,"Exports",-0.89556,,
20192020,"2020",562,"Niger",01,"Imports",6.05153,,
20192020,"2020",566,"Nigeria",02,"Exports",-43.01494,,
20192020,"2020",566,"Nigeria",01,"Imports",-35.32113,,
20192020,"2020",570,"Niue",02,"Exports",-66.44458,,
20192020,"2020",570,"Niue",01,"Imports",-13.90335,,
20192020,"2020",807,"North Macedonia",02,"Exports",-7.6571,,
20192020,"2020",807,"North Macedonia",01,"Imports",-7.97883,,
20192020,"2020",580,"Northern Mariana Islands",02,"Exports",-2.90135,"Estimated",
20192020,"2020",580,"Northern Mariana Islands",01,"Imports",-27.76176,,
20192020,"2020",578,"Norway",02,"Exports",-17.84018,,
20192020,"2020",578,"Norway",01,"Imports",-5.71067,,
20192020,"2020",512,"Oman",02,"Exports",-13.54271,,
20192020,"2020",512,"Oman",01,"Imports",21.27378,,
20192020,"2020",586,"Pakistan",02,"Exports",-5.78679,,
20192020,"2020",586,"Pakistan",01,"Imports",-8.9307,,
20192020,"2020",585,"Palau",02,"Exports",57.19944,,
20192020,"2020",585,"Palau",01,"Imports",-22.42305,,
20192020,"2020",591,"Panama",02,"Exports",-16.21918,,
20192020,"2020",591,"Panama",01,"Imports",-31.41786,,
20192020,"2020",598,"Papua New Guinea",02,"Exports",-17.0767,,
20192020,"2020",598,"Papua New Guinea",01,"Imports",-13.0053,,
20192020,"2020",600,"Paraguay",02,"Exports",6.90436,,
20192020,"2020",600,"Paraguay",01,"Imports",-18.54994,,
20192020,"2020",604,"Peru",02,"Exports",-14.73704,,
20192020,"2020",604,"Peru",01,"Imports",-14.52911,,
20192020,"2020",608,"Philippines",02,"Exports",-9.17707,,
20192020,"2020",608,"Philippines",01,"Imports",-19.62472,,
20192020,"2020",616,"Poland",02,"Exports",2.71548,,
20192020,"2020",616,"Poland",01,"Imports",-1.3782,,
20192020,"2020",620,"Portugal",02,"Exports",-8.30081,,
20192020,"2020",620,"Portugal",01,"Imports",-13.00292,,
20192020,"2020",634,"Qatar",02,"Exports",-29.38344,,
20192020,"2020",634,"Qatar",01,"Imports",-11.45785,,
20192020,"2020",410,"Republic of Korea",02,"Exports",-5.48373,,
20192020,"2020",410,"Republic of Korea",01,"Imports",-7.0946,,
20192020,"2020",498,"Republic of Moldova",02,"Exports",-11.22985,,
20192020,"2020",498,"Republic of Moldova",01,"Imports",-7.30167,,
20192020,"2020",642,"Romania",02,"Exports",-8.00436,,
20192020,"2020",642,"Romania",01,"Imports",-4.56957,,
20192020,"2020",643,"Russian Federation",02,"Exports",-20.53531,,
20192020,"2020",643,"Russian Federation",01,"Imports",-5.431,,
20192020,"2020",646,"Rwanda",02,"Exports",13.44926,,
20192020,"2020",646,"Rwanda",01,"Imports",-4.42232,,
20192020,"2020",654,"Saint Helena",02,"Exports",-7.17972,"Estimated",
20192020,"2020",654,"Saint Helena",01,"Imports",-7.53723,"Estimated",
20192020,"2020",659,"Saint Kitts and Nevis",02,"Exports",-9.62953,,
20192020,"2020",659,"Saint Kitts and Nevis",01,"Imports",-19.69872,,
20192020,"2020",662,"Saint Lucia",02,"Exports",-32.72645,,
20192020,"2020",662,"Saint Lucia",01,"Imports",-15.6842,,
20192020,"2020",666,"Saint Pierre and Miquelon",02,"Exports",-42.57163,,
20192020,"2020",666,"Saint Pierre and Miquelon",01,"Imports",0.52508,,
20192020,"2020",670,"Saint Vincent and the Grenadines",02,"Exports",39.77302,,
20192020,"2020",670,"Saint Vincent and the Grenadines",01,"Imports",-4.20998,,
20192020,"2020",882,"Samoa",02,"Exports",-24.42767,,
20192020,"2020",882,"Samoa",01,"Imports",-20.24972,,
20192020,"2020",678,"Sao Tome and Principe",02,"Exports",8.30724,,
20192020,"2020",678,"Sao Tome and Principe",01,"Imports",-6.51858,,
20192020,"2020",682,"Saudi Arabia",02,"Exports",-33.54292,,
20192020,"2020",682,"Saudi Arabia",01,"Imports",-9.90151,,
20192020,"2020",686,"Senegal",02,"Exports",-5.96276,,
20192020,"2020",686,"Senegal",01,"Imports",-4.0679,,
20192020,"2020",688,"Serbia",02,"Exports",-0.67308,,
20192020,"2020",688,"Serbia",01,"Imports",-1.8614,,
20192020,"2020",891,"Serbia and Montenegro",02,"Exports",,,"Not applicable"
20192020,"2020",891,"Serbia and Montenegro",01,"Imports",,,"Not applicable"
20192020,"2020",690,"Seychelles",02,"Exports",-16.65514,,
20192020,"2020",690,"Seychelles",01,"Imports",-13.95204,,
20192020,"2020",694,"Sierra Leone",02,"Exports",-33.37922,,
20192020,"2020",694,"Sierra Leone",01,"Imports",42.82126,,
20192020,"2020",702,"Singapore",02,"Exports",-7.22419,,
20192020,"2020",702,"Singapore",01,"Imports",-8.19334,,
20192020,"2020",534,"Sint Maarten (Dutch part)",02,"Exports",-25.91245,,
20192020,"2020",534,"Sint Maarten (Dutch part)",01,"Imports",-35.53475,,
20192020,"2020",703,"Slovakia",02,"Exports",-3.20546,,
20192020,"2020",703,"Slovakia",01,"Imports",-6.23112,,
20192020,"2020",705,"Slovenia",02,"Exports",-0.24614,,
20192020,"2020",705,"Slovenia",01,"Imports",-4.04945,,
20192020,"2020",090,"Solomon Islands",02,"Exports",-17.83635,,
20192020,"2020",090,"Solomon Islands",01,"Imports",-23.21644,"Estimated",
20192020,"2020",706,"Somalia",02,"Exports",-10.05057,,
20192020,"2020",706,"Somalia",01,"Imports",8.67613,,
20192020,"2020",710,"South Africa",02,"Exports",-4.6457,,
20192020,"2020",710,"South Africa",01,"Imports",-21.83147,"Estimated",
20192020,"2020",728,"South Sudan",02,"Exports",-51.44963,"Estimated",
20192020,"2020",728,"South Sudan",01,"Imports",23.44125,"Estimated",
20192020,"2020",724,"Spain",02,"Exports",-7.69455,,
20192020,"2020",724,"Spain",01,"Imports",-12.49033,,
20192020,"2020",144,"Sri Lanka",02,"Exports",-15.85092,,
20192020,"2020",144,"Sri Lanka",01,"Imports",-19.46973,,
20192020,"2020",275,"State of Palestine",02,"Exports",-4.45616,"Estimated",
20192020,"2020",275,"State of Palestine",01,"Imports",-8.31667,"Estimated",
20192020,"2020",729,"Sudan",02,"Exports",1.81853,,
20192020,"2020",729,"Sudan",01,"Imports",5.88931,,
20192020,"2020",736,"Sudan (...2011)",02,"Exports",,,"Not applicable"
20192020,"2020",736,"Sudan (...2011)",01,"Imports",,,"Not applicable"
20192020,"2020",740,"Suriname",02,"Exports",1.77325,,
20192020,"2020",740,"Suriname",01,"Imports",-10.42058,,
20192020,"2020",752,"Sweden",02,"Exports",-3.16386,,
20192020,"2020",752,"Sweden",01,"Imports",-5.65284,,
20192020,"2020",756,"Switzerland",02,"Exports",1.71517,,
20192020,"2020",756,"Switzerland",01,"Imports",5.09323,,
20192020,"2020",760,"Syrian Arab Republic",02,"Exports",65.28102,,
20192020,"2020",760,"Syrian Arab Republic",01,"Imports",-12.55489,,
20192020,"2020",762,"Tajikistan",02,"Exports",19.79734,,
20192020,"2020",762,"Tajikistan",01,"Imports",-5.92363,,
20192020,"2020",764,"Thailand",02,"Exports",-5.94257,,
20192020,"2020",764,"Thailand",01,"Imports",-12.74169,,
20192020,"2020",626,"Timor-Leste",02,"Exports",71.42792,,
20192020,"2020",626,"Timor-Leste",01,"Imports",5.89426,,
20192020,"2020",768,"Togo",02,"Exports",-7.24274,,
20192020,"2020",768,"Togo",01,"Imports",8.10126,,
20192020,"2020",772,"Tokelau",02,"Exports",-7.17972,"Estimated",
20192020,"2020",772,"Tokelau",01,"Imports",-7.53723,"Estimated",
20192020,"2020",776,"Tonga",02,"Exports",-23.82743,,
20192020,"2020",776,"Tonga",01,"Imports",-3.79662,,
20192020,"2020",780,"Trinidad and Tobago",02,"Exports",-23.25598,,
20192020,"2020",780,"Trinidad and Tobago",01,"Imports",-23.02179,,
20192020,"2020",788,"Tunisia",02,"Exports",-7.59748,,
20192020,"2020",788,"Tunisia",01,"Imports",-14.85988,,
20192020,"2020",792,"Turkiye",02,"Exports",-6.19079,,
20192020,"2020",792,"Turkiye",01,"Imports",4.36026,,
20192020,"2020",795,"Turkmenistan",02,"Exports",-38.6097,,
20192020,"2020",795,"Turkmenistan",01,"Imports",8.07479,,
20192020,"2020",796,"Turks and Caicos Islands",02,"Exports",-7.17972,"Estimated",
20192020,"2020",796,"Turks and Caicos Islands",01,"Imports",-7.53723,"Estimated",
20192020,"2020",798,"Tuvalu",02,"Exports",-82.91815,,
20192020,"2020",798,"Tuvalu",01,"Imports",3.8778,,
20192020,"2020",800,"Uganda",02,"Exports",16.42,,
20192020,"2020",800,"Uganda",01,"Imports",7.2048,,
20192020,"2020",804,"Ukraine",02,"Exports",-1.72214,,
20192020,"2020",804,"Ukraine",01,"Imports",-10.62993,,
20192020,"2020",810,"Union of Soviet Socialist Republics",02,"Exports",,,"Not applicable"
20192020,"2020",810,"Union of Soviet Socialist Republics",01,"Imports",,,"Not applicable"
20192020,"2020",784,"United Arab Emirates",02,"Exports",-13.90015,,
20192020,"2020",784,"United Arab Emirates",01,"Imports",-14.38242,,
20192020,"2020",826,"United Kingdom",02,"Exports",-13.15077,,
20192020,"2020",826,"United Kingdom",01,"Imports",-8.32472,,
20192020,"2020",834,"United Republic of Tanzania",02,"Exports",21.11298,,
20192020,"2020",834,"United Republic of Tanzania",01,"Imports",-10.7102,,
20192020,"2020",840,"United States",02,"Exports",-13.28087,,
20192020,"2020",840,"United States",01,"Imports",-6.25185,,
20192020,"2020",858,"Uruguay",02,"Exports",-10.6296,,
20192020,"2020",858,"Uruguay",01,"Imports",-8.26206,,
20192020,"2020",860,"Uzbekistan",02,"Exports",-12.27239,,
20192020,"2020",860,"Uzbekistan",01,"Imports",-8.84825,,
20192020,"2020",548,"Vanuatu",02,"Exports",-17.3442,,
20192020,"2020",548,"Vanuatu",01,"Imports",-15.67504,,
20192020,"2020",862,"Venezuela (Bolivarian Rep. of)",02,"Exports",-70.88902,"Estimated",
20192020,"2020",862,"Venezuela (Bolivarian Rep. of)",01,"Imports",12.26576,"Estimated",
20192020,"2020",704,"Viet Nam",02,"Exports",6.94799,,
20192020,"2020",704,"Viet Nam",01,"Imports",3.67331,,
20192020,"2020",876,"Wallis and Futuna Islands",02,"Exports",-7.17972,"Estimated",
20192020,"2020",876,"Wallis and Futuna Islands",01,"Imports",-7.53723,"Estimated",
20192020,"2020",887,"Yemen",02,"Exports",-38.03681,,
20192020,"2020",887,"Yemen",01,"Imports",-2.84449,,
20192020,"2020",886,"Yemen, Arab Republic",02,"Exports",,,"Not applicable"
20192020,"2020",886,"Yemen, Arab Republic",01,"Imports",,,"Not applicable"
20192020,"2020",720,"Yemen, Democratic",02,"Exports",,,"Not applicable"
20192020,"2020",720,"Yemen, Democratic",01,"Imports",,,"Not applicable"
20192020,"2020",890,"Yugoslavia, Soc. Fed. Rep. of",02,"Exports",,,"Not applicable"
20192020,"2020",890,"Yugoslavia, Soc. Fed. Rep. of",01,"Imports",,,"Not applicable"
20192020,"2020",894,"Zambia",02,"Exports",12.56484,,
20192020,"2020",894,"Zambia",01,"Imports",-26.30772,,
20192020,"2020",716,"Zimbabwe",02,"Exports",2.94678,,
20192020,"2020",716,"Zimbabwe",01,"Imports",17.14418,,
20192020,"2020",5600,"Asia and Oceania",02,"Exports",-4.70741,,
20192020,"2020",5600,"Asia and Oceania",01,"Imports",-6.64978,,
20192020,"2020",5702,"Northern America and Europe",02,"Exports",-8.47692,,
20192020,"2020",5702,"Northern America and Europe",01,"Imports",-6.69593,,
20192020,"2020",5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",-8.42511,,
20192020,"2020",5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",-6.66955,,
20192020,"2020",5703,"Central and Southern Asia",02,"Exports",-16.72366,,
20192020,"2020",5703,"Central and Southern Asia",01,"Imports",-18.39021,,
20192020,"2020",5704,"Eastern and South-Eastern Asia",02,"Exports",-0.1767,,
20192020,"2020",5704,"Eastern and South-Eastern Asia",01,"Imports",-4.6985,,
20192020,"2020",5705,"Western Asia and Northern Africa",02,"Exports",-21.83455,,
20192020,"2020",5705,"Western Asia and Northern Africa",01,"Imports",-10.0162,,
