Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total trade in goods and services,Percentage of total trade in goods and services Footnote,Percentage of total trade in goods and services Missing value
2019,3503,"Total trade in goods",5705,"Western Asia and Northern Africa",01,"Imports",1058489.583,,,70.85904,,
2019,3503,"Total trade in goods",1400,"Developing economies",02,"Exports",7813634.001,,,81.14,,
2019,3503,"Total trade in goods",1400,"Developing economies",01,"Imports",7301051.997,,,77.81027,,
2019,3503,"Total trade in goods",1410,"Developing economies: Africa",02,"Exports",469411.127,,,78.35504,,
2019,3503,"Total trade in goods",1410,"Developing economies: Africa",01,"Imports",543301.549,,,74.1539,,
2019,3503,"Total trade in goods",1420,"Developing economies: Americas",02,"Exports",1036744.642,,,83.14792,,
2019,3503,"Total trade in goods",1420,"Developing economies: Americas",01,"Imports",1065061.188,,,81.29181,,
2019,3503,"Total trade in goods",1460,"Developing economies: Asia and Oceania",02,"Exports",6307478.231,,,81.0327,,
2019,3503,"Total trade in goods",1460,"Developing economies: Asia and Oceania",01,"Imports",5692689.261,,,77.5538,,
2019,3503,"Total trade in goods",1430,"Developing economies: Asia",02,"Exports",6292549.143,,,81.04868,,
2019,3503,"Total trade in goods",1430,"Developing economies: Asia",01,"Imports",5676618.755,,,77.56529,,
2019,3503,"Total trade in goods",1450,"Developing economies: Oceania",02,"Exports",14929.088,,,74.81679,,
2019,3503,"Total trade in goods",1450,"Developing economies: Oceania",01,"Imports",16070.506,,,73.69695,,
2019,3503,"Total trade in goods",1500,"Developed economies",02,"Exports",10675467.709,,,70.16394,,
2019,3503,"Total trade in goods",1500,"Developed economies",01,"Imports",11037098.327,,,73.37607,,
2019,3503,"Total trade in goods",1520,"Developed economies: Americas",02,"Exports",2104798.69,,,67.61744,,
2019,3503,"Total trade in goods",1520,"Developed economies: Americas",01,"Imports",2977607.084,,,80.50567,,
2019,3503,"Total trade in goods",1560,"Developed economies: Asia and Oceania",02,"Exports",1609835.736,,,77.19102,,
2019,3503,"Total trade in goods",1560,"Developed economies: Asia and Oceania",01,"Imports",1519915.544,,,75.93714,,
2019,3503,"Total trade in goods",1530,"Developed economies: Asia",02,"Exports",1298542.646,,,77.03654,,
2019,3503,"Total trade in goods",1530,"Developed economies: Asia",01,"Imports",1253828.604,,,76.07829,,
2019,3503,"Total trade in goods",1550,"Developed economies: Oceania",02,"Exports",311293.09,,,77.84213,,
2019,3503,"Total trade in goods",1550,"Developed economies: Oceania",01,"Imports",266086.94,,,75.27901,,
2019,3503,"Total trade in goods",1540,"Developed economies: Europe",02,"Exports",6960833.283,,,69.49222,,
2019,3503,"Total trade in goods",1540,"Developed economies: Europe",01,"Imports",6539575.7,,,70.00451,,
2019,3503,"Total trade in goods",1600,"Developing economies excluding China",02,"Exports",5426994.001,,,77.97421,,
2019,3503,"Total trade in goods",1600,"Developing economies excluding China",01,"Imports",5307404.997,,,77.04374,,
2019,3503,"Total trade in goods",1601,"Developing economies excluding LDCs",02,"Exports",7623456.749,,,81.1876,,
2019,3503,"Total trade in goods",1601,"Developing economies excluding LDCs",01,"Imports",7039261.755,,,77.78218,,
2019,3503,"Total trade in goods",1610,"LDCs (Least developed countries)",02,"Exports",189567.909,,,79.27978,,
2019,3503,"Total trade in goods",1610,"LDCs (Least developed countries)",01,"Imports",260779.735,,,78.55975,,
2019,3503,"Total trade in goods",1614,"LDCs: Africa",02,"Exports",114358.897,,,81.76308,,
2019,3503,"Total trade in goods",1614,"LDCs: Africa",01,"Imports",134955.253,,,73.98439,,
2019,3503,"Total trade in goods",1612,"LDCs: Asia",02,"Exports",72802.788,,,75.91626,,
2019,3503,"Total trade in goods",1612,"LDCs: Asia",01,"Imports",120039.608,,,84.4928,,
2019,3503,"Total trade in goods",1615,"LDCs: Islands and Haiti",02,"Exports",2406.224,,,71.87972,,
2019,3503,"Total trade in goods",1615,"LDCs: Islands and Haiti",01,"Imports",5784.874,,,77.44585,,
2019,3503,"Total trade in goods",1620,"LLDCs (Landlocked developing countries)",02,"Exports",189811.807,,,80.00176,,
2019,3503,"Total trade in goods",1620,"LLDCs (Landlocked developing countries)",01,"Imports",215675.52,,,74.90931,,
2019,3503,"Total trade in goods",1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",489519.351,,,63.18637,,
2019,3503,"Total trade in goods",1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",437234.231,,,64.27563,,
2019,3503,"Total trade in goods",1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",3653.124,,,25.72244,,
2019,3503,"Total trade in goods",1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",11919.268,,,66.1888,,
2019,3503,"Total trade in goods",1642,"SIDS: Caribbean",02,"Exports",29469.986,,,39.13488,,
2019,3503,"Total trade in goods",1642,"SIDS: Caribbean",01,"Imports",64293.802,,,74.56234,,
2019,3503,"Total trade in goods",1643,"SIDS: Pacific",02,"Exports",456396.242,,,66.60606,,
2019,3503,"Total trade in goods",1643,"SIDS: Pacific",01,"Imports",361021.16,,,62.67591,,
2019,3503,"Total trade in goods",2623,"Low-income developing economies",02,"Exports",110425.367,,,73.80343,,
2019,3503,"Total trade in goods",2623,"Low-income developing economies",01,"Imports",205551.3,,,79.01193,,
2019,3503,"Total trade in goods",2622,"Middle-income developing economies",02,"Exports",1449808.741,,,75.04225,,
2019,3503,"Total trade in goods",2622,"Middle-income developing economies",01,"Imports",1723166.738,,,77.37891,,
2019,3503,"Total trade in goods",2621,"High-income developing economies",02,"Exports",6252633.238,,,82.84459,,
2019,3503,"Total trade in goods",2621,"High-income developing economies",01,"Imports",5369677.975,,,77.89581,,
2019,3503,"Total trade in goods",2711,"BRICS",02,"Exports",3449311.897,,,84.99674,,
2019,3503,"Total trade in goods",2711,"BRICS",01,"Imports",3023036.687,,,77.72109,,
2019,3503,"Total trade in goods",3412,"European Union (2020 …)",02,"Exports",5509647.916,,,70.12074,,
2019,3503,"Total trade in goods",3412,"European Union (2020 …)",01,"Imports",5117830.786,,,69.98472,,
2019,3503,"Total trade in goods",3916,"G20 (Group of Twenty)",02,"Exports",11231468.301,,,76.76363,,
2019,3503,"Total trade in goods",3916,"G20 (Group of Twenty)",01,"Imports",11355623.097,,,77.56256,,
2019,3503,"Total trade in goods",3919,"G-77 (Group of 77)",02,"Exports",6215805.857,,,80.82539,,
2019,3503,"Total trade in goods",3919,"G-77 (Group of 77)",01,"Imports",5714407.869,,,75.74597,,
2019,3503,"Total trade in goods",3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",10771940.553,,,70.63455,,
2019,3503,"Total trade in goods",3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",11233340.385,,,74.08439,,
2020,2102,"Total trade in services",0000,"World",02,"Exports",5263489.557,,,23.58778,,
2020,2102,"Total trade in services",0000,"World",01,"Imports",5008209.262,,,22.96483,,
2020,2102,"Total trade in services",5100,"Africa",02,"Exports",86851.242,,,18.92322,,
2020,2102,"Total trade in services",5100,"Africa",01,"Imports",146368.951,,,24.09917,,
2020,2102,"Total trade in services",5110,"Northern Africa",02,"Exports",38945.226,,,30.36586,,
2020,2102,"Total trade in services",5110,"Northern Africa",01,"Imports",41749.406,,,20.81473,,
2020,2102,"Total trade in services",5120,"Sub-Saharan Africa",02,"Exports",47906.016,,,14.48567,,
2020,2102,"Total trade in services",5120,"Sub-Saharan Africa",01,"Imports",104619.545,,,25.71866,,
2020,2102,"Total trade in services",5121,"Eastern Africa",02,"Exports",18885.554,,,30.22751,,
2020,2102,"Total trade in services",5121,"Eastern Africa",01,"Imports",26851.946,,,25.53626,,
2020,2102,"Total trade in services",5122,"Middle Africa",02,"Exports",3025.29,,,5.41923,,
2020,2102,"Total trade in services",5122,"Middle Africa",01,"Imports",16159.479,,,30.95904,,
2020,2102,"Total trade in services",5123,"Southern Africa",02,"Exports",9779.291,,,9.38968,,
2020,2102,"Total trade in services",5123,"Southern Africa",01,"Imports",13880.824,,,14.68072,,
2020,2102,"Total trade in services",5124,"Western Africa",02,"Exports",16215.881,,,14.97855,,
2020,2102,"Total trade in services",5124,"Western Africa",01,"Imports",47727.295,,,30.81475,,
2020,2102,"Total trade in services",5200,"Americas",02,"Exports",960894.309,,,25.85774,,
2020,2102,"Total trade in services",5200,"Americas",01,"Imports",755108.881,,,17.0689,,
2020,2102,"Total trade in services",5210,"Northern America",02,"Exports",826822.485,,,31.1884,,
2020,2102,"Total trade in services",5210,"Northern America",01,"Imports",574309.985,,,17.1806,,
2020,2102,"Total trade in services",5220,"Latin America and the Caribbean",02,"Exports",134071.824,,,12.58864,,
2020,2102,"Total trade in services",5220,"Latin America and the Caribbean",01,"Imports",180798.896,,,16.72351,,
2020,2102,"Total trade in services",5221,"Caribbean",02,"Exports",24336.224,,,54.44672,,
2020,2102,"Total trade in services",5221,"Caribbean",01,"Imports",14317.842,,,23.47263,,
2020,2102,"Total trade in services",5222,"Central America",02,"Exports",50505.762,,,9.95619,,
2020,2102,"Total trade in services",5222,"Central America",01,"Imports",55303.588,,,10.92,,
2020,2102,"Total trade in services",5223,"South America",02,"Exports",59229.838,,,11.54475,,
2020,2102,"Total trade in services",5223,"South America",01,"Imports",111177.465,,,21.64398,,
2020,2102,"Total trade in services",5300,"Asia",02,"Exports",1475424.741,,,17.03126,,
2020,2102,"Total trade in services",5300,"Asia",01,"Imports",1628503.534,,,20.29643,,
2020,2102,"Total trade in services",5310,"Central Asia",02,"Exports",9727.36,,,14.1032,,
2020,2102,"Total trade in services",5310,"Central Asia",01,"Imports",19339.257,,,22.63921,,
2020,2102,"Total trade in services",5330,"Eastern Asia",02,"Exports",654314.5,,,12.71742,,
2020,2102,"Total trade in services",5330,"Eastern Asia",01,"Imports",781336.745,,,16.93697,,
2020,2102,"Total trade in services",5350,"South-eastern Asia",02,"Exports",329603.407,,,19.7006,,
2020,2102,"Total trade in services",5350,"South-eastern Asia",01,"Imports",358162.531,,,23.60813,,
2020,2102,"Total trade in services",5320,"Southern Asia",02,"Exports",225050.846,,,36.13369,,
2020,2102,"Total trade in services",5320,"Southern Asia",01,"Imports",184850.53,,,25.17122,,
2020,2102,"Total trade in services",5340,"Western Asia",02,"Exports",256728.629,,,22.26327,,
2020,2102,"Total trade in services",5340,"Western Asia",01,"Imports",284814.471,,,26.53183,,
2020,2102,"Total trade in services",5400,"Europe",02,"Exports",2676857.057,,,29.37896,,
2020,2102,"Total trade in services",5400,"Europe",01,"Imports",2422087.408,,,28.70683,,
2020,2102,"Total trade in services",5410,"Eastern Europe",02,"Exports",234390.627,,,17.78328,,
2020,2102,"Total trade in services",5410,"Eastern Europe",01,"Imports",191827.725,,,16.00699,,
2020,2102,"Total trade in services",5420,"Northern Europe",02,"Exports",929102.366,,,43.86555,,
2020,2102,"Total trade in services",5420,"Northern Europe",01,"Imports",824306.802,,,41.80752,,
2020,2102,"Total trade in services",5430,"Southern Europe",02,"Exports",277288.316,,,22.60849,,
2020,2102,"Total trade in services",5430,"Southern Europe",01,"Imports",223990.461,,,19.19961,,
2020,2102,"Total trade in services",5440,"Western Europe",02,"Exports",1236075.748,,,27.78392,,
2020,2102,"Total trade in services",5440,"Western Europe",01,"Imports",1181962.42,,,28.82407,,
2020,2102,"Total trade in services",5500,"Oceania",02,"Exports",63462.208,,,17.39096,,
2020,2102,"Total trade in services",5500,"Oceania",01,"Imports",56140.489,,,17.7656,,
2020,2102,"Total trade in services",0001,"Individual economies",02,"Exports",,,"Not applicable",,,"Not applicable"
2020,2102,"Total trade in services",0001,"Individual economies",01,"Imports",,,"Not applicable",,,"Not applicable"
2020,2102,"Total trade in services",004,"Afghanistan",02,"Exports",699.571,,,47.3866,,
2020,2102,"Total trade in services",004,"Afghanistan",01,"Imports",1105.212,,,15.82751,,
2020,2102,"Total trade in services",008,"Albania",02,"Exports",2552.262,,,73.83959,,
2020,2102,"Total trade in services",008,"Albania",01,"Imports",1342.862,,,23.67831,,
2020,2102,"Total trade in services",012,"Algeria",02,"Exports",2986.921,,,11.99474,,
2020,2102,"Total trade in services",012,"Algeria",01,"Imports",7439.806,,,17.57258,,
2020,2102,"Total trade in services",016,"American Samoa",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",016,"American Samoa",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",020,"Andorra",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",020,"Andorra",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",024,"Angola",02,"Exports",67.008,,,0.31902,,
2020,2102,"Total trade in services",024,"Angola",01,"Imports",5602.547,,,36.99104,,
2020,2102,"Total trade in services",660,"Anguilla",02,"Exports",67.299,,,91.82976,,
2020,2102,"Total trade in services",660,"Anguilla",01,"Imports",56.902,,,30.36408,,
2020,2102,"Total trade in services",028,"Antigua and Barbuda",02,"Exports",556.784,,,93.74549,,
2020,2102,"Total trade in services",028,"Antigua and Barbuda",01,"Imports",309.992,,,41.31482,,
2020,2102,"Total trade in services",032,"Argentina",02,"Exports",9491.738,,,15.16102,,
2020,2102,"Total trade in services",032,"Argentina",01,"Imports",12028.02,,,22.97931,,
2020,2102,"Total trade in services",051,"Armenia",02,"Exports",1099.342,,,30.85933,,
2020,2102,"Total trade in services",051,"Armenia",01,"Imports",981.295,,,19.40057,,
2020,2102,"Total trade in services",533,"Aruba",02,"Exports",1356.624,,,93.97075,,
2020,2102,"Total trade in services",533,"Aruba",01,"Imports",781.263,,,47.55096,,
2020,2102,"Total trade in services",036,"Australia",02,"Exports",49428.6,,,16.48816,,
2020,2102,"Total trade in services",036,"Australia",01,"Imports",40257.8,,,16.04589,,
2020,2102,"Total trade in services",040,"Austria",02,"Exports",65043.5,,,29.06565,,
2020,2102,"Total trade in services",040,"Austria",01,"Imports",55643.226,,,26.58557,,
2020,2102,"Total trade in services",031,"Azerbaijan",02,"Exports",2625.997,,,17.26022,,
2020,2102,"Total trade in services",031,"Azerbaijan",01,"Imports",5555.391,,,35.53868,,
2020,2102,"Total trade in services",044,"Bahamas",02,"Exports",1257.054,,,74.45142,,
2020,2102,"Total trade in services",044,"Bahamas",01,"Imports",1386.811,,,40.65939,,
2020,2102,"Total trade in services",048,"Bahrain",02,"Exports",11614.628,,,45.22774,,
2020,2102,"Total trade in services",048,"Bahrain",01,"Imports",9535.106,,,40.18517,,
2020,2102,"Total trade in services",050,"Bangladesh",02,"Exports",6019.825,,,15.64882,,
2020,2102,"Total trade in services",050,"Bangladesh",01,"Imports",7926.62,,,13.96113,,
2020,2102,"Total trade in services",052,"Barbados",02,"Exports",760.997,"Estimated",,55.46994,"Estimated",
2020,2102,"Total trade in services",052,"Barbados",01,"Imports",277.217,"Estimated",,16.32361,"Estimated",
2020,2102,"Total trade in services",112,"Belarus",02,"Exports",8787.6,,,23.63325,,
2020,2102,"Total trade in services",112,"Belarus",01,"Imports",4847,,,13.75597,,
2020,2102,"Total trade in services",056,"Belgium",02,"Exports",118453.732,,,28.67264,,
2020,2102,"Total trade in services",056,"Belgium",01,"Imports",119265.833,,,29.62185,,
2020,2102,"Total trade in services",084,"Belize",02,"Exports",425.87,,,59.59928,,
2020,2102,"Total trade in services",084,"Belize",01,"Imports",170.387,,,18.8937,,
2020,2102,"Total trade in services",204,"Benin",02,"Exports",510.372,,,14.61787,,
2020,2102,"Total trade in services",204,"Benin",01,"Imports",789.857,,,20.03738,,
2020,2102,"Total trade in services",060,"Bermuda",02,"Exports",1016.585,,,98.95256,,
2020,2102,"Total trade in services",060,"Bermuda",01,"Imports",796.485,,,46.21677,,
2020,2102,"Total trade in services",064,"Bhutan",02,"Exports",134.74,,,17.12766,,
2020,2102,"Total trade in services",064,"Bhutan",01,"Imports",225.521,,,18.97564,,
2020,2102,"Total trade in services",068,"Bolivia (Plurinational State of)",02,"Exports",424.59,,,6.89535,,
2020,2102,"Total trade in services",068,"Bolivia (Plurinational State of)",01,"Imports",1728.57,,,21.43981,,
2020,2102,"Total trade in services",535,"Bonaire, Sint Eustatius and Saba",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",535,"Bonaire, Sint Eustatius and Saba",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",070,"Bosnia and Herzegovina",02,"Exports",1511.466,,,21.59946,,
2020,2102,"Total trade in services",070,"Bosnia and Herzegovina",01,"Imports",558.224,,,5.74846,,
2020,2102,"Total trade in services",072,"Botswana",02,"Exports",362.067,,,7.78049,,
2020,2102,"Total trade in services",072,"Botswana",01,"Imports",1264.101,,,16.73425,,
2020,2102,"Total trade in services",076,"Brazil",02,"Exports",27513.932,,,11.79372,,
2020,2102,"Total trade in services",076,"Brazil",01,"Imports",52171.02,,,22.63343,,
2020,2102,"Total trade in services",092,"British Virgin Islands",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",092,"British Virgin Islands",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",096,"Brunei Darussalam",02,"Exports",351.043,,,5.09777,,
2020,2102,"Total trade in services",096,"Brunei Darussalam",01,"Imports",1206.229,,,18.89983,,
2020,2102,"Total trade in services",100,"Bulgaria",02,"Exports",8341.531,,,21.12222,,
2020,2102,"Total trade in services",100,"Bulgaria",01,"Imports",4752.947,,,12.46833,,
2020,2102,"Total trade in services",854,"Burkina Faso",02,"Exports",508.664,,,9.49768,,
2020,2102,"Total trade in services",854,"Burkina Faso",01,"Imports",1261.807,,,26.40423,,
2020,2102,"Total trade in services",108,"Burundi",02,"Exports",85.062,"Estimated",,33.2595,"Estimated",
2020,2102,"Total trade in services",108,"Burundi",01,"Imports",248.484,"Estimated",,24.21063,"Estimated",
2020,2102,"Total trade in services",132,"Cabo Verde",02,"Exports",294.574,,,69.59782,,
2020,2102,"Total trade in services",132,"Cabo Verde",01,"Imports",218.535,,,21.68763,,
2020,2102,"Total trade in services",116,"Cambodia",02,"Exports",1767.433,,,10.22937,,
2020,2102,"Total trade in services",116,"Cambodia",01,"Imports",2024.672,,,9.16138,,
2020,2102,"Total trade in services",120,"Cameroon",02,"Exports",1708.683,,,27.90067,,
2020,2102,"Total trade in services",120,"Cameroon",01,"Imports",2117.33,,,29.36989,,
2020,2102,"Total trade in services",124,"Canada",02,"Exports",99509.9,,,20.34692,,
2020,2102,"Total trade in services",124,"Canada",01,"Imports",106402.5,,,20.21845,,
2020,2102,"Total trade in services",136,"Cayman Islands",02,"Exports",3339.445,,,99.36799,,
2020,2102,"Total trade in services",136,"Cayman Islands",01,"Imports",1275.598,,,48.80621,,
2020,2102,"Total trade in services",140,"Central African Republic",02,"Exports",291.102,,,68.47995,,
2020,2102,"Total trade in services",140,"Central African Republic",01,"Imports",354.369,,,41.20981,,
2020,2102,"Total trade in services",148,"Chad",02,"Exports",213.484,"Estimated",,7.4118,"Estimated",
2020,2102,"Total trade in services",148,"Chad",01,"Imports",1865.18,"Estimated",,45.73111,"Estimated",
2020,2102,"Total trade in services",152,"Chile",02,"Exports",5554.5,,,7.05511,,
2020,2102,"Total trade in services",152,"Chile",01,"Imports",13027,,,19.11953,,
2020,2102,"Total trade in services",156,"China",02,"Exports",280628.773,,,10.05606,,
2020,2102,"Total trade in services",156,"China",01,"Imports",381087.719,,,16.01209,,
2020,2102,"Total trade in services",344,"China, Hong Kong SAR",02,"Exports",66931.58,,,11.00584,,
2020,2102,"Total trade in services",344,"China, Hong Kong SAR",01,"Imports",54949.499,,,9.13554,,
2020,2102,"Total trade in services",446,"China, Macao SAR",02,"Exports",11339.627,,,72.82391,,
2020,2102,"Total trade in services",446,"China, Macao SAR",01,"Imports",3251.272,,,21.38657,,
2020,2102,"Total trade in services",158,"China, Taiwan Province of",02,"Exports",41210,,,11.96199,,
2020,2102,"Total trade in services",158,"China, Taiwan Province of",01,"Imports",37491,,,14.12005,,
2020,2102,"Total trade in services",170,"Colombia",02,"Exports",5914.7,,,16.73572,,
2020,2102,"Total trade in services",170,"Colombia",01,"Imports",10149.6,,,19.77387,,
2020,2102,"Total trade in services",174,"Comoros",02,"Exports",46.875,,,67.88135,,
2020,2102,"Total trade in services",174,"Comoros",01,"Imports",104.393,,,30.38146,,
2020,2102,"Total trade in services",178,"Congo",02,"Exports",234.118,,,5.01355,,
2020,2102,"Total trade in services",178,"Congo",01,"Imports",1041.32,,,31.7613,,
2020,2102,"Total trade in services",184,"Cook Islands",02,"Exports",61.615,,,75.95057,,
2020,2102,"Total trade in services",184,"Cook Islands",01,"Imports",58.833,,,35.84256,,
2020,2102,"Total trade in services",188,"Costa Rica",02,"Exports",7928.7,,,39.65265,,
2020,2102,"Total trade in services",188,"Costa Rica",01,"Imports",3433.5,,,19.59928,,
2020,2102,"Total trade in services",384,"Cote d'Ivoire",02,"Exports",731.741,,,6.21786,,
2020,2102,"Total trade in services",384,"Cote d'Ivoire",01,"Imports",3142.308,,,24.82048,,
2020,2102,"Total trade in services",191,"Croatia",02,"Exports",10197.527,,,42.72351,,
2020,2102,"Total trade in services",191,"Croatia",01,"Imports",4137.034,,,14.79424,,
2020,2102,"Total trade in services",192,"Cuba",02,"Exports",6985,,,79.66469,,
2020,2102,"Total trade in services",192,"Cuba",01,"Imports",1537.5,,,19.05913,,
2020,2102,"Total trade in services",531,"Curacao",02,"Exports",743.479,,,73.28838,,
2020,2102,"Total trade in services",531,"Curacao",01,"Imports",499.59,,,29.23392,,
2020,2102,"Total trade in services",196,"Cyprus",02,"Exports",16962.754,,,83.33894,,
2020,2102,"Total trade in services",196,"Cyprus",01,"Imports",12497.225,,,60.37734,,
2020,2102,"Total trade in services",203,"Czechia",02,"Exports",25999.936,,,15.11732,,
2020,2102,"Total trade in services",203,"Czechia",01,"Imports",21539.45,,,13.85612,,
2020,2102,"Total trade in services",408,"Dem. People's Rep. of Korea",02,"Exports",0,"Estimated",,0,"Estimated",
2020,2102,"Total trade in services",408,"Dem. People's Rep. of Korea",01,"Imports",0,"Estimated",,0,"Estimated",
2020,2102,"Total trade in services",180,"Dem. Rep. of the Congo",02,"Exports",143.626,,,1.12822,,
2020,2102,"Total trade in services",180,"Dem. Rep. of the Congo",01,"Imports",2691.407,,,18.48917,,
2020,2102,"Total trade in services",208,"Denmark",02,"Exports",75994.724,,,38.86259,,
2020,2102,"Total trade in services",208,"Denmark",01,"Imports",71880.197,,,41.65884,,
2020,2102,"Total trade in services",262,"Djibouti",02,"Exports",910.236,,,24.63528,,
2020,2102,"Total trade in services",262,"Djibouti",01,"Imports",513.523,,,14.9945,,
2020,2102,"Total trade in services",212,"Dominica",02,"Exports",83.134,,,84.29548,,
2020,2102,"Total trade in services",212,"Dominica",01,"Imports",114.64,,,37.92446,,
2020,2102,"Total trade in services",214,"Dominican Republic",02,"Exports",4587.5,,,34.71723,,
2020,2102,"Total trade in services",214,"Dominican Republic",01,"Imports",3196.9,,,15.7468,,
2020,2102,"Total trade in services",218,"Ecuador",02,"Exports",1803.815,,,8.06234,,
2020,2102,"Total trade in services",218,"Ecuador",01,"Imports",2782.069,,,13.99859,,
2020,2102,"Total trade in services",818,"Egypt",02,"Exports",15052.7,,,37.53631,,
2020,2102,"Total trade in services",818,"Egypt",01,"Imports",18199.463,,,25.1088,,
2020,2102,"Total trade in services",222,"El Salvador",02,"Exports",2197.221,,,35.92081,,
2020,2102,"Total trade in services",222,"El Salvador",01,"Imports",1502.337,,,14.38002,,
2020,2102,"Total trade in services",226,"Equatorial Guinea",02,"Exports",197.147,,,6.44065,,
2020,2102,"Total trade in services",226,"Equatorial Guinea",01,"Imports",1052.809,,,40.49943,,
2020,2102,"Total trade in services",232,"Eritrea",02,"Exports",258.558,"Estimated",,,,"Not publishable"
2020,2102,"Total trade in services",232,"Eritrea",01,"Imports",131.059,"Estimated",,,,"Not publishable"
2020,2102,"Total trade in services",233,"Estonia",02,"Exports",6528.565,,,30.15645,,
2020,2102,"Total trade in services",233,"Estonia",01,"Imports",6388.874,,,29.27922,,
2020,2102,"Total trade in services",748,"Eswatini",02,"Exports",68.49,,,3.78833,,
2020,2102,"Total trade in services",748,"Eswatini",01,"Imports",187.689,,,11.13092,,
2020,2102,"Total trade in services",231,"Ethiopia",02,"Exports",4461.774,,,57.80036,,
2020,2102,"Total trade in services",231,"Ethiopia",01,"Imports",5407.637,,,31.49528,,
2020,2102,"Total trade in services",238,"Falkland Islands (Malvinas)",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",238,"Falkland Islands (Malvinas)",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",234,"Faroe Islands",02,"Exports",266.564,,,17.17807,,
2020,2102,"Total trade in services",234,"Faroe Islands",01,"Imports",382.611,,,23.96549,,
2020,2102,"Total trade in services",242,"Fiji",02,"Exports",410.9,,,35.23696,,
2020,2102,"Total trade in services",242,"Fiji",01,"Imports",497.955,,,25.18373,,
2020,2102,"Total trade in services",246,"Finland",02,"Exports",29954.093,,,30.83616,,
2020,2102,"Total trade in services",246,"Finland",01,"Imports",32889.537,,,33.92691,,
2020,2102,"Total trade in services",250,"France",02,"Exports",245661.255,,,32.76271,,
2020,2102,"Total trade in services",250,"France",01,"Imports",227275.324,,,28.48943,,
2020,2102,"Total trade in services",258,"French Polynesia",02,"Exports",668.83,"Estimated",,88.64547,"Estimated",
2020,2102,"Total trade in services",258,"French Polynesia",01,"Imports",318.224,"Estimated",,16.28055,"Estimated",
2020,2102,"Total trade in services",266,"Gabon",02,"Exports",134.717,,,2.76018,,
2020,2102,"Total trade in services",266,"Gabon",01,"Imports",1391.146,,,32.29176,,
2020,2102,"Total trade in services",270,"Gambia",02,"Exports",105.626,,,60.1235,,
2020,2102,"Total trade in services",270,"Gambia",01,"Imports",109.164,,,15.79844,,
2020,2102,"Total trade in services",268,"Georgia",02,"Exports",1580.101,,,27.10733,,
2020,2102,"Total trade in services",268,"Georgia",01,"Imports",1455.905,,,16.23548,,
2020,2102,"Total trade in services",276,"Germany",02,"Exports",331893.634,,,19.68593,,
2020,2102,"Total trade in services",276,"Germany",01,"Imports",323420.824,,,22.0127,,
2020,2102,"Total trade in services",288,"Ghana",02,"Exports",7605.546,,,34.44999,,
2020,2102,"Total trade in services",288,"Ghana",01,"Imports",12116.81,,,49.36507,,
2020,2102,"Total trade in services",292,"Gibraltar",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",292,"Gibraltar",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",300,"Greece",02,"Exports",25940.416,,,44.05799,,
2020,2102,"Total trade in services",300,"Greece",01,"Imports",17626.941,,,24.59147,,
2020,2102,"Total trade in services",304,"Greenland",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",304,"Greenland",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",308,"Grenada",02,"Exports",400.068,,,93.33803,,
2020,2102,"Total trade in services",308,"Grenada",01,"Imports",198.924,,,36.51801,,
2020,2102,"Total trade in services",316,"Guam",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",316,"Guam",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",320,"Guatemala",02,"Exports",2586.341,,,20.34411,,
2020,2102,"Total trade in services",320,"Guatemala",01,"Imports",2826.135,,,14.66903,,
2020,2102,"Total trade in services",324,"Guinea",02,"Exports",64.83,,,0.72065,,
2020,2102,"Total trade in services",324,"Guinea",01,"Imports",2586.07,,,40.9605,,
2020,2102,"Total trade in services",624,"Guinea-Bissau",02,"Exports",18.738,,,8.0581,,
