Year,Economy,Economy Label,Flow,Flow Label,Product concentration index,Product concentration index Footnote,Product concentration index Missing value
2019,191,"Croatia",01,"Imports",0.10049,,
2019,196,"Cyprus",02,"Exports",0.42298,,
2019,196,"Cyprus",01,"Imports",0.10519,,
2019,203,"Czechia",02,"Exports",0.10386,,
2019,203,"Czechia",01,"Imports",0.13502,,
2019,208,"Denmark",02,"Exports",0.13068,,
2019,208,"Denmark",01,"Imports",0.08418,,
2019,212,"Dominica",02,"Exports",0.26452,,
2019,212,"Dominica",01,"Imports",0.10149,,
2019,214,"Dominican Republic",02,"Exports",0.23816,,
2019,214,"Dominican Republic",01,"Imports",0.11296,,
2019,218,"Ecuador",02,"Exports",0.39319,,
2019,218,"Ecuador",01,"Imports",0.16753,,
2019,818,"Egypt",02,"Exports",0.10113,,
2019,818,"Egypt",01,"Imports",0.18088,,
2019,222,"El Salvador",02,"Exports",0.21015,,
2019,222,"El Salvador",01,"Imports",0.10614,,
2019,233,"Estonia",02,"Exports",0.12662,,
2019,233,"Estonia",01,"Imports",0.11382,,
2019,748,"Eswatini",02,"Exports",0.4267,,
2019,748,"Eswatini",01,"Imports",0.10228,,
2019,231,"Ethiopia",02,"Exports",0.36024,,
2019,231,"Ethiopia",01,"Imports",0.17646,,
2019,242,"Fiji",02,"Exports",0.16467,,
2019,242,"Fiji",01,"Imports",0.09893,,
2019,246,"Finland",02,"Exports",0.18701,,
2019,246,"Finland",01,"Imports",0.1115,,
2019,251,"France",02,"Exports",0.14282,,
2019,251,"France",01,"Imports",0.08909,,
2019,258,"French Polynesia",02,"Exports",0.49985,,
2019,258,"French Polynesia",01,"Imports",0.11037,,
2019,270,"Gambia",02,"Exports",0.30178,,
2019,270,"Gambia",01,"Imports",0.33346,,
2019,268,"Georgia",02,"Exports",0.26514,,
2019,268,"Georgia",01,"Imports",0.14197,,
2019,276,"Germany",02,"Exports",0.20079,,
2019,276,"Germany",01,"Imports",0.12183,,
2019,288,"Ghana",02,"Exports",0.46574,,
2019,288,"Ghana",01,"Imports",0.14384,,
2019,300,"Greece",02,"Exports",0.17798,,
2019,300,"Greece",01,"Imports",0.1188,,
2019,308,"Grenada",02,"Exports",0.24205,,
2019,308,"Grenada",01,"Imports",0.08919,,
2019,320,"Guatemala",02,"Exports",0.16629,,
2019,320,"Guatemala",01,"Imports",0.10821,,
2019,328,"Guyana",02,"Exports",0.40867,,
2019,328,"Guyana",01,"Imports",0.1282,,
2019,340,"Honduras",02,"Exports",0.39576,,
2019,340,"Honduras",01,"Imports",0.1405,,
2019,348,"Hungary",02,"Exports",0.15884,,
2019,348,"Hungary",01,"Imports",0.1384,,
2019,352,"Iceland",02,"Exports",0.21082,,
2019,352,"Iceland",01,"Imports",0.11626,,
2019,356,"India",02,"Exports",0.16571,,
2019,356,"India",01,"Imports",0.13123,,
2019,360,"Indonesia",02,"Exports",0.19374,,
2019,360,"Indonesia",01,"Imports",0.1258,,
2019,372,"Ireland",02,"Exports",0.35998,,
2019,372,"Ireland",01,"Imports",0.13208,,
2019,376,"Israel",02,"Exports",0.35225,,
2019,376,"Israel",01,"Imports",0.12192,,
2019,380,"Italy",02,"Exports",0.13443,,
2019,380,"Italy",01,"Imports",0.11594,,
2019,388,"Jamaica",02,"Exports",0.19926,,
2019,388,"Jamaica",01,"Imports",0.11211,,
2019,392,"Japan",02,"Exports",0.20573,,
2019,392,"Japan",01,"Imports",0.10938,,
2019,400,"Jordan",02,"Exports",0.3311,,
2019,400,"Jordan",01,"Imports",0.11476,,
2019,398,"Kazakhstan",02,"Exports",0.27136,,
2019,398,"Kazakhstan",01,"Imports",0.09344,,
2019,404,"Kenya",02,"Exports",0.31038,,
2019,404,"Kenya",01,"Imports",0.20233,,
2019,410,"Korea, Republic of",02,"Exports",0.2002,,
2019,410,"Korea, Republic of",01,"Imports",0.08003,,
2019,414,"Kuwait",02,"Exports",0.12754,,
2019,414,"Kuwait",01,"Imports",0.09532,,
2019,417,"Kyrgyzstan",02,"Exports",0.17593,,
2019,417,"Kyrgyzstan",01,"Imports",0.12398,,
2019,418,"Lao People's Dem. Rep.",02,"Exports",0.16811,,
2019,418,"Lao People's Dem. Rep.",01,"Imports",0.19595,,
2019,428,"Latvia",02,"Exports",0.13173,,
2019,428,"Latvia",01,"Imports",0.10674,,
2019,422,"Lebanon",02,"Exports",0.09975,,
2019,422,"Lebanon",01,"Imports",0.1438,,
2019,426,"Lesotho",02,"Exports",0.25734,,
2019,426,"Lesotho",01,"Imports",0.11239,,
2019,434,"Libya",02,"Exports",0.35228,,
2019,434,"Libya",01,"Imports",0.11719,,
2019,440,"Lithuania",02,"Exports",0.11509,,
2019,440,"Lithuania",01,"Imports",0.10536,,
2019,442,"Luxembourg",02,"Exports",0.18965,,
2019,442,"Luxembourg",01,"Imports",0.09887,,
2019,450,"Madagascar",02,"Exports",0.3622,,
2019,450,"Madagascar",01,"Imports",0.15667,,
2019,454,"Malawi",02,"Exports",0.5326,,
2019,454,"Malawi",01,"Imports",0.23334,,
2019,458,"Malaysia",02,"Exports",0.21055,,
2019,458,"Malaysia",01,"Imports",0.07367,,
2019,462,"Maldives",02,"Exports",0.33093,,
2019,462,"Maldives",01,"Imports",0.07402,,
2019,466,"Mali",02,"Exports",0.5442,,
2019,466,"Mali",01,"Imports",0.19076,,
2019,470,"Malta",02,"Exports",0.38937,,
2019,470,"Malta",01,"Imports",0.16687,,
2019,478,"Mauritania",02,"Exports",0.42212,,
2019,478,"Mauritania",01,"Imports",0.18338,,
2019,480,"Mauritius",02,"Exports",0.22131,,
2019,480,"Mauritius",01,"Imports",0.10336,,
2019,484,"Mexico",02,"Exports",0.13386,,
2019,484,"Mexico",01,"Imports",0.09722,,
2019,498,"Moldova, Republic of",02,"Exports",0.19457,,
2019,498,"Moldova, Republic of",01,"Imports",0.13281,,
2019,496,"Mongolia",02,"Exports",0.47037,,
2019,496,"Mongolia",01,"Imports",0.11578,,
2019,499,"Montenegro",02,"Exports",0.26026,,
2019,499,"Montenegro",01,"Imports",0.09061,,
2019,500,"Montserrat",02,"Exports",0.20432,,
2019,500,"Montserrat",01,"Imports",0.0956,,
2019,504,"Morocco",02,"Exports",0.12219,,
2019,504,"Morocco",01,"Imports",0.10888,,
2019,508,"Mozambique",02,"Exports",0.27404,,
2019,508,"Mozambique",01,"Imports",0.20457,,
2019,104,"Myanmar",02,"Exports",0.14118,,
2019,104,"Myanmar",01,"Imports",0.16412,,
2019,516,"Namibia",02,"Exports",0.29228,,
2019,516,"Namibia",01,"Imports",0.09095,,
2019,524,"Nepal",02,"Exports",0.28004,,
2019,524,"Nepal",01,"Imports",0.11404,,
2019,528,"Netherlands (Kingdom of the)",02,"Exports",0.10777,,
2019,528,"Netherlands (Kingdom of the)",01,"Imports",0.07421,,
2019,554,"New Zealand",02,"Exports",0.18644,,
2019,554,"New Zealand",01,"Imports",0.08119,,
2019,558,"Nicaragua",02,"Exports",0.20537,,
2019,558,"Nicaragua",01,"Imports",0.1708,,
2019,562,"Niger",02,"Exports",0.37875,,
2019,562,"Niger",01,"Imports",0.3072,,
2019,566,"Nigeria",02,"Exports",0.3376,,
2019,566,"Nigeria",01,"Imports",0.16493,,
2019,807,"North Macedonia",02,"Exports",0.15152,,
2019,807,"North Macedonia",01,"Imports",0.07922,,
2019,579,"Norway",02,"Exports",0.42251,,
2019,579,"Norway",01,"Imports",0.09691,,
2019,512,"Oman",02,"Exports",0.2269,,
2019,512,"Oman",01,"Imports",0.09508,,
2019,586,"Pakistan",02,"Exports",0.14611,,
2019,586,"Pakistan",01,"Imports",0.22191,,
2019,591,"Panama",02,"Exports",0.30914,,
2019,591,"Panama",01,"Imports",0.21451,,
2019,600,"Paraguay",02,"Exports",0.34134,,
2019,600,"Paraguay",01,"Imports",0.12015,,
2019,604,"Peru",02,"Exports",0.1767,,
2019,604,"Peru",01,"Imports",0.12402,,
2019,608,"Philippines",02,"Exports",0.21385,,
2019,608,"Philippines",01,"Imports",0.12432,,
2019,616,"Poland",02,"Exports",0.08368,,
2019,616,"Poland",01,"Imports",0.09034,,
2019,620,"Portugal",02,"Exports",0.09415,,
2019,620,"Portugal",01,"Imports",0.08278,,
2019,634,"Qatar",02,"Exports",0.39033,,
2019,634,"Qatar",01,"Imports",0.08078,,
2019,642,"Romania",02,"Exports",0.13807,,
2019,642,"Romania",01,"Imports",0.12235,,
2019,643,"Russian Federation",02,"Exports",0.17364,,
2019,643,"Russian Federation",01,"Imports",0.13047,,
2019,646,"Rwanda",02,"Exports",0.27284,,
2019,646,"Rwanda",01,"Imports",0.16038,,
2019,662,"Saint Lucia",02,"Exports",0.30601,,
2019,662,"Saint Lucia",01,"Imports",0.08237,,
2019,670,"Saint Vincent and the Grenadines",02,"Exports",0.34305,,
2019,670,"Saint Vincent and the Grenadines",01,"Imports",0.10587,,
2019,882,"Samoa",02,"Exports",0.21652,,
2019,882,"Samoa",01,"Imports",0.13159,,
2019,678,"Sao Tome and Principe",02,"Exports",0.76542,,
2019,678,"Sao Tome and Principe",01,"Imports",0.15247,,
2019,682,"Saudi Arabia",02,"Exports",0.10856,,
2019,682,"Saudi Arabia",01,"Imports",0.10037,,
2019,686,"Senegal",02,"Exports",0.16851,,
2019,686,"Senegal",01,"Imports",0.19387,,
2019,688,"Serbia",02,"Exports",0.12023,,
2019,688,"Serbia",01,"Imports",0.14036,,
2019,690,"Seychelles",02,"Exports",0.66689,,
2019,690,"Seychelles",01,"Imports",0.27652,,
2019,702,"Singapore",02,"Exports",0.2299,,
2019,702,"Singapore",01,"Imports",0.11141,,
2019,703,"Slovakia",02,"Exports",0.08218,,
2019,703,"Slovakia",01,"Imports",0.11854,,
2019,705,"Slovenia",02,"Exports",0.44702,,
2019,705,"Slovenia",01,"Imports",0.3382,,
2019,710,"South Africa",02,"Exports",0.08911,,
2019,710,"South Africa",01,"Imports",0.11346,,
2019,724,"Spain",02,"Exports",0.09359,,
2019,724,"Spain",01,"Imports",0.10537,,
2019,144,"Sri Lanka",02,"Exports",0.16124,,
2019,144,"Sri Lanka",01,"Imports",0.12127,,
2019,275,"State of Palestine",02,"Exports",0.17052,,
2019,275,"State of Palestine",01,"Imports",0.13867,,
2019,736,"Sudan (...2011)",02,"Exports",,,"Not applicable"
2019,736,"Sudan (...2011)",01,"Imports",,,"Not applicable"
2019,740,"Suriname",02,"Exports",0.21976,,
2019,740,"Suriname",01,"Imports",0.09608,,
2019,752,"Sweden",02,"Exports",0.20163,,
2019,752,"Sweden",01,"Imports",0.12075,,
2019,757,"Switzerland, Liechtenstein",02,"Exports",0.52,,
2019,757,"Switzerland, Liechtenstein",01,"Imports",0.30008,,
2019,762,"Tajikistan",02,"Exports",0.578,,
2019,762,"Tajikistan",01,"Imports",0.18721,,
2019,834,"Tanzania, United Republic of",02,"Exports",0.21316,,
2019,834,"Tanzania, United Republic of",01,"Imports",0.22471,,
2019,764,"Thailand",02,"Exports",0.12047,,
2019,764,"Thailand",01,"Imports",0.09203,,
2019,768,"Togo",02,"Exports",0.3039,,
2019,768,"Togo",01,"Imports",0.20848,,
2019,780,"Trinidad and Tobago",02,"Exports",0.16379,,
2019,780,"Trinidad and Tobago",01,"Imports",0.091,,
2019,788,"Tunisia",02,"Exports",0.16268,,
2019,788,"Tunisia",01,"Imports",0.11788,,
2019,792,"Türkiye",02,"Exports",0.07748,,
2019,792,"Türkiye",01,"Imports",0.11244,,
2019,800,"Uganda",02,"Exports",0.25542,,
2019,800,"Uganda",01,"Imports",0.21977,,
2019,804,"Ukraine",02,"Exports",0.29399,,
2019,804,"Ukraine",01,"Imports",0.11392,,
2019,784,"United Arab Emirates",02,"Exports",0.18755,,
2019,784,"United Arab Emirates",01,"Imports",0.08438,,
2019,926,"United Kingdom",02,"Exports",0.21345,,
2019,926,"United Kingdom",01,"Imports",0.09117,,
2019,842,"United States of America",02,"Exports",0.11943,,
2019,842,"United States of America",01,"Imports",0.14746,,
2019,858,"Uruguay",02,"Exports",0.25339,,
2019,858,"Uruguay",01,"Imports",0.09301,,
2019,860,"Uzbekistan",02,"Exports",0.13432,,
2019,860,"Uzbekistan",01,"Imports",0.19371,,
2019,704,"Viet Nam",02,"Exports",0.10955,,
2019,704,"Viet Nam",01,"Imports",0.11234,,
2019,887,"Yemen",02,"Exports",0.66318,,
2019,887,"Yemen",01,"Imports",0.24989,,
2019,894,"Zambia",02,"Exports",0.19856,,
2019,894,"Zambia",01,"Imports",0.16848,,
2019,716,"Zimbabwe",02,"Exports",0.66227,,
2019,716,"Zimbabwe",01,"Imports",0.20667,,
2019,0000,"World",02,"Exports",0.09034,,
2019,0000,"World",01,"Imports",0.0966,,
2019,5100,"Africa",02,"Exports",0.0921,,
2019,5100,"Africa",01,"Imports",0.10688,,
2019,5110,"Northern Africa",02,"Exports",0.07949,,
2019,5110,"Northern Africa",01,"Imports",0.12262,,
2019,5120,"Sub-Saharan Africa",02,"Exports",0.12713,,
2019,5120,"Sub-Saharan Africa",01,"Imports",0.11949,,
2019,5121,"Eastern Africa",02,"Exports",0.16455,,
2019,5121,"Eastern Africa",01,"Imports",0.14509,,
2019,5122,"Middle Africa",02,"Exports",0.31641,,
2019,5122,"Middle Africa",01,"Imports",0.15473,,
2019,5123,"Southern Africa",02,"Exports",0.08785,,
2019,5123,"Southern Africa",01,"Imports",0.10175,,
2019,5124,"Western Africa",02,"Exports",0.30841,,
2019,5124,"Western Africa",01,"Imports",0.13427,,
2019,5200,"Americas",02,"Exports",0.10391,,
2019,5200,"Americas",01,"Imports",0.12364,,
2019,5210,"Northern America",02,"Exports",0.10323,,
2019,5210,"Northern America",01,"Imports",0.1382,,
2019,5220,"Latin America and the Caribbean",02,"Exports",0.1393,,
2019,5220,"Latin America and the Caribbean",01,"Imports",0.09954,,
2019,5221,"Caribbean",02,"Exports",0.18855,,
2019,5221,"Caribbean",01,"Imports",0.0886,,
2019,5222,"Central America",02,"Exports",0.10569,,
2019,5222,"Central America",01,"Imports",0.09807,,
2019,5223,"South America",02,"Exports",0.18533,,
2019,5223,"South America",01,"Imports",0.11333,,
2019,5300,"Asia",02,"Exports",0.05566,,
2019,5300,"Asia",01,"Imports",0.0798,,
2019,5310,"Central Asia",02,"Exports",0.14981,,
2019,5310,"Central Asia",01,"Imports",0.11627,,
2019,5330,"Eastern Asia",02,"Exports",0.05642,,
2019,5330,"Eastern Asia",01,"Imports",0.10021,,
2019,5350,"South-eastern Asia",02,"Exports",0.08556,,
2019,5350,"South-eastern Asia",01,"Imports",0.07527,,
2019,5320,"Southern Asia",02,"Exports",0.13338,,
2019,5320,"Southern Asia",01,"Imports",0.10844,,
2019,5340,"Western Asia",02,"Exports",0.087,,
2019,5340,"Western Asia",01,"Imports",0.08544,,
2019,5400,"Europe",02,"Exports",0.15031,,
2019,5400,"Europe",01,"Imports",0.11027,,
2019,5410,"Eastern Europe",02,"Exports",0.09222,,
2019,5410,"Eastern Europe",01,"Imports",0.11206,,
2019,5420,"Northern Europe",02,"Exports",0.17428,,
2019,5420,"Northern Europe",01,"Imports",0.09021,,
2019,5430,"Southern Europe",02,"Exports",0.11307,,
2019,5430,"Southern Europe",01,"Imports",0.11179,,
2019,5440,"Western Europe",02,"Exports",0.19653,,
2019,5440,"Western Europe",01,"Imports",0.12254,,
2019,5500,"Oceania",02,"Exports",0.13633,,
2019,5500,"Oceania",01,"Imports",0.11153,,
2019,5600,"Asia and Oceania",02,"Exports",0.05292,,
2019,5600,"Asia and Oceania",01,"Imports",0.07986,,
2019,5702,"Northern America and Europe",02,"Exports",0.13606,,
2019,5702,"Northern America and Europe",01,"Imports",0.11677,,
2019,5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",0.13167,,
2019,5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",0.11647,,
2019,5703,"Central and Southern Asia",02,"Exports",0.12532,,
2019,5703,"Central and Southern Asia",01,"Imports",0.09464,,
2019,5704,"Eastern and South-Eastern Asia",02,"Exports",0.05566,,
2019,5704,"Eastern and South-Eastern Asia",01,"Imports",0.08728,,
2019,5705,"Western Asia and Northern Africa",02,"Exports",0.07488,,
2019,5705,"Western Asia and Northern Africa",01,"Imports",0.08553,,
2019,1400,"Developing economies",02,"Exports",0.05205,,
2019,1400,"Developing economies",01,"Imports",0.0804,,
2019,1410,"Developing economies: Africa",02,"Exports",0.0921,,
2019,1410,"Developing economies: Africa",01,"Imports",0.10688,,
2019,1420,"Developing economies: Americas",02,"Exports",0.1393,,
2019,1420,"Developing economies: Americas",01,"Imports",0.09954,,
2019,1460,"Developing economies: Asia and Oceania",02,"Exports",0.05287,,
2019,1460,"Developing economies: Asia and Oceania",01,"Imports",0.08224,,
2019,1430,"Developing economies: Asia",02,"Exports",0.0529,,
2019,1430,"Developing economies: Asia",01,"Imports",0.08232,,
2019,1450,"Developing economies: Oceania",02,"Exports",0.15551,,
2019,1450,"Developing economies: Oceania",01,"Imports",0.08199,,
2019,1500,"Developed economies",02,"Exports",0.1313,,
2019,1500,"Developed economies",01,"Imports",0.11335,,
2019,1520,"Developed economies: Americas",02,"Exports",0.10323,,
2019,1520,"Developed economies: Americas",01,"Imports",0.1382,,
2019,1560,"Developed economies: Asia and Oceania",02,"Exports",0.11712,,
2019,1560,"Developed economies: Asia and Oceania",01,"Imports",0.09715,,
2019,1530,"Developed economies: Asia",02,"Exports",0.18946,,
2019,1530,"Developed economies: Asia",01,"Imports",0.09719,,
2019,1550,"Developed economies: Oceania",02,"Exports",0.13713,,
2019,1550,"Developed economies: Oceania",01,"Imports",0.11284,,
2019,1540,"Developed economies: Europe",02,"Exports",0.15031,,
2019,1540,"Developed economies: Europe",01,"Imports",0.11027,,
2019,1600,"Developing economies excluding China",02,"Exports",0.06375,,
2019,1600,"Developing economies excluding China",01,"Imports",0.0741,,
2019,1601,"Developing economies excluding LDCs",02,"Exports",0.05294,,
2019,1601,"Developing economies excluding LDCs",01,"Imports",0.08096,,
2019,1610,"LDCs (Least developed countries)",02,"Exports",0.07893,,
2019,1610,"LDCs (Least developed countries)",01,"Imports",0.11133,,
2019,1614,"LDCs: Africa",02,"Exports",0.13746,,
2019,1614,"LDCs: Africa",01,"Imports",0.1481,,
2019,1612,"LDCs: Asia",02,"Exports",0.08749,,
2019,1612,"LDCs: Asia",01,"Imports",0.10185,,
2019,1615,"LDCs: Islands and Haiti",02,"Exports",0.51952,,
2019,1615,"LDCs: Islands and Haiti",01,"Imports",0.19411,,
2019,1620,"LLDCs (Landlocked developing countries)",02,"Exports",0.09625,,
2019,1620,"LLDCs (Landlocked developing countries)",01,"Imports",0.10022,,
2019,1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",0.18509,,
2019,1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",0.0841,,
2019,1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",0.18366,,
2019,1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",0.07676,,
2019,1642,"SIDS: Caribbean",02,"Exports",0.16804,,
2019,1642,"SIDS: Caribbean",01,"Imports",0.0851,,
2019,1643,"SIDS: Pacific",02,"Exports",0.22701,,
2019,1643,"SIDS: Pacific",01,"Imports",0.10792,,
2019,2623,"Low-income developing economies",02,"Exports",0.08691,,
2019,2623,"Low-income developing economies",01,"Imports",0.11938,,
2019,2622,"Middle-income developing economies",02,"Exports",0.07185,,
2019,2622,"Middle-income developing economies",01,"Imports",0.078,,
2019,2621,"High-income developing economies",02,"Exports",0.05603,,
2019,2621,"High-income developing economies",01,"Imports",0.09085,,
2019,2711,"BRICS",02,"Exports",0.06745,,
2019,2711,"BRICS",01,"Imports",0.11555,,
2019,3384,"BioTrade countries",02,"Exports",0.08731,,
2019,3384,"BioTrade countries",01,"Imports",0.10275,,
2019,3380,"CBD (Convention on Biological Diversity)",02,"Exports",0.09122,,
2019,3380,"CBD (Convention on Biological Diversity)",01,"Imports",0.09144,,
2019,3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",02,"Exports",0.09125,,
2019,3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",01,"Imports",0.09782,,
2019,3412,"European Union (2020 …)",02,"Exports",0.13353,,
2019,3412,"European Union (2020 …)",01,"Imports",0.10584,,
2019,3916,"G20 (Group of Twenty)",02,"Exports",0.09285,,
2019,3916,"G20 (Group of Twenty)",01,"Imports",0.10047,,
2019,3919,"G-77 (Group of 77)",02,"Exports",0.05569,,
2019,3919,"G-77 (Group of 77)",01,"Imports",0.08316,,
2019,3383,"LMMC (Like-Minded Megadiverse Countries)",02,"Exports",0.06096,,
2019,3383,"LMMC (Like-Minded Megadiverse Countries)",01,"Imports",0.09862,,
2019,3382,"Nagoya Protocol on Access and Benefit Sharing",02,"Exports",0.10084,,
2019,3382,"Nagoya Protocol on Access and Benefit Sharing",01,"Imports",0.09213,,
2019,3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",0.12912,,
2019,3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",0.111,,
2020,008,"Albania",02,"Exports",0.13534,,
2020,008,"Albania",01,"Imports",0.12677,,
2020,020,"Andorra",02,"Exports",0.32088,,
2020,020,"Andorra",01,"Imports",0.10579,,
2020,024,"Angola",02,"Exports",0.21146,,
2020,024,"Angola",01,"Imports",0.15846,,
2020,032,"Argentina",02,"Exports",0.26733,,
2020,032,"Argentina",01,"Imports",0.28301,,
2020,051,"Armenia",02,"Exports",0.3691,,
2020,051,"Armenia",01,"Imports",0.11246,,
2020,533,"Aruba",02,"Exports",0.55276,,
2020,533,"Aruba",01,"Imports",0.08738,,
2020,036,"Australia",02,"Exports",0.1556,,
2020,036,"Australia",01,"Imports",0.13003,,
2020,040,"Austria",02,"Exports",0.13238,,
2020,040,"Austria",01,"Imports",0.10467,,
2020,031,"Azerbaijan",02,"Exports",0.28303,,
2020,031,"Azerbaijan",01,"Imports",0.12965,,
2020,044,"Bahamas",02,"Exports",0.58446,,
2020,044,"Bahamas",01,"Imports",0.06916,,
2020,048,"Bahrain",02,"Exports",0.21207,,
2020,048,"Bahrain",01,"Imports",0.08973,,
2020,052,"Barbados",02,"Exports",0.33878,,
2020,052,"Barbados",01,"Imports",0.09446,,
2020,112,"Belarus",02,"Exports",0.12137,,
2020,112,"Belarus",01,"Imports",0.07977,,
2020,056,"Belgium",02,"Exports",0.25496,,
2020,056,"Belgium",01,"Imports",0.20986,,
2020,084,"Belize",02,"Exports",0.3258,,
2020,084,"Belize",01,"Imports",0.18366,,
2020,204,"Benin",02,"Exports",0.64792,,
2020,204,"Benin",01,"Imports",0.35795,,
2020,060,"Bermuda",02,"Exports",0.7457,,
2020,060,"Bermuda",01,"Imports",0.07676,,
2020,068,"Bolivia (Plurinational State of)",02,"Exports",0.32593,,
2020,068,"Bolivia (Plurinational State of)",01,"Imports",0.13833,,
2020,070,"Bosnia and Herzegovina",02,"Exports",0.10795,,
2020,070,"Bosnia and Herzegovina",01,"Imports",0.08756,,
2020,072,"Botswana",02,"Exports",0.28904,,
2020,072,"Botswana",01,"Imports",0.10798,,
2020,076,"Brazil",02,"Exports",0.30481,,
2020,076,"Brazil",01,"Imports",0.1604,,
2020,096,"Brunei Darussalam",02,"Exports",0.19975,,
2020,096,"Brunei Darussalam",01,"Imports",0.18889,,
2020,100,"Bulgaria",02,"Exports",0.13903,,
2020,100,"Bulgaria",01,"Imports",0.13946,,
2020,854,"Burkina Faso",02,"Exports",0.46236,,
2020,854,"Burkina Faso",01,"Imports",0.25426,,
2020,108,"Burundi",02,"Exports",0.43539,,
2020,108,"Burundi",01,"Imports",0.22893,,
2020,132,"Cabo Verde",02,"Exports",0.37991,,
2020,132,"Cabo Verde",01,"Imports",0.12828,,
2020,116,"Cambodia",02,"Exports",0.13875,,
2020,116,"Cambodia",01,"Imports",0.28223,,
2020,120,"Cameroon",02,"Exports",0.33345,,
2020,120,"Cameroon",01,"Imports",0.23193,,
2020,124,"Canada",02,"Exports",0.12441,,
2020,124,"Canada",01,"Imports",0.09646,,
2020,136,"Cayman Islands",02,"Exports",0.47613,,
2020,136,"Cayman Islands",01,"Imports",0.09577,,
2020,140,"Central African Republic",02,"Exports",0.5618,,
2020,140,"Central African Republic",01,"Imports",0.22153,,
2020,152,"Chile",02,"Exports",0.13005,,
2020,152,"Chile",01,"Imports",0.11042,,
2020,156,"China",02,"Exports",0.05285,,
2020,156,"China",01,"Imports",0.15497,,
2020,344,"China, Hong Kong SAR",02,"Exports",0.15569,,
2020,344,"China, Hong Kong SAR",01,"Imports",0.14099,,
2020,446,"China, Macao SAR",02,"Exports",0.24772,,
2020,446,"China, Macao SAR",01,"Imports",0.34496,,
2020,158,"China, Taiwan Province of",02,"Exports",0.09402,,
2020,158,"China, Taiwan Province of",01,"Imports",0.11794,,
2020,170,"Colombia",02,"Exports",0.28286,,
2020,170,"Colombia",01,"Imports",0.15944,,
2020,174,"Comoros",02,"Exports",0.46047,,
2020,174,"Comoros",01,"Imports",0.29005,,
2020,178,"Congo",02,"Exports",0.55282,,
2020,178,"Congo",01,"Imports",0.17303,,
2020,180,"Congo, Dem. Rep. of the",02,"Exports",0.43276,,
2020,180,"Congo, Dem. Rep. of the",01,"Imports",0.1678,,
2020,188,"Costa Rica",02,"Exports",0.27222,,
2020,188,"Costa Rica",01,"Imports",0.13599,,
2020,384,"Côte d'Ivoire",02,"Exports",0.421,,
2020,384,"Côte d'Ivoire",01,"Imports",0.18022,,
2020,191,"Croatia",02,"Exports",0.11329,,
2020,191,"Croatia",01,"Imports",0.1193,,
2020,196,"Cyprus",02,"Exports",0.47341,,
2020,196,"Cyprus",01,"Imports",0.13126,,
2020,203,"Czechia",02,"Exports",0.10953,,
2020,203,"Czechia",01,"Imports",0.14458,,
2020,208,"Denmark",02,"Exports",0.12541,,
2020,208,"Denmark",01,"Imports",0.0967,,
2020,212,"Dominica",02,"Exports",0.26529,,
2020,212,"Dominica",01,"Imports",0.11231,,
2020,214,"Dominican Republic",02,"Exports",0.2633,,
2020,214,"Dominican Republic",01,"Imports",0.12087,,
2020,218,"Ecuador",02,"Exports",0.3854,,
2020,218,"Ecuador",01,"Imports",0.18687,,
2020,818,"Egypt",02,"Exports",0.10201,,
2020,818,"Egypt",01,"Imports",0.19567,,
2020,222,"El Salvador",02,"Exports",0.18774,,
2020,222,"El Salvador",01,"Imports",0.10018,,
2020,233,"Estonia",02,"Exports",0.12514,,
2020,233,"Estonia",01,"Imports",0.11923,,
2020,748,"Eswatini",02,"Exports",0.41623,,
2020,748,"Eswatini",01,"Imports",0.11383,,
2020,231,"Ethiopia",02,"Exports",0.37196,,
2020,231,"Ethiopia",01,"Imports",0.19579,,
2020,242,"Fiji",02,"Exports",0.17286,,
2020,242,"Fiji",01,"Imports",0.11138,,
2020,246,"Finland",02,"Exports",0.18414,,
2020,246,"Finland",01,"Imports",0.11934,,
2020,251,"France",02,"Exports",0.15302,,
2020,251,"France",01,"Imports",0.09725,,
2020,258,"French Polynesia",02,"Exports",0.43543,,
2020,258,"French Polynesia",01,"Imports",0.11887,,
2020,270,"Gambia",02,"Exports",0.22799,,
2020,270,"Gambia",01,"Imports",0.31533,,
2020,268,"Georgia",02,"Exports",0.2397,,
2020,268,"Georgia",01,"Imports",0.1447,,
2020,276,"Germany",02,"Exports",0.2133,,
2020,276,"Germany",01,"Imports",0.13251,,
2020,300,"Greece",02,"Exports",0.22813,,
2020,300,"Greece",01,"Imports",0.13775,,
2020,308,"Grenada",02,"Exports",0.23659,,
2020,308,"Grenada",01,"Imports",0.0964,,
2020,320,"Guatemala",02,"Exports",0.18352,,
2020,320,"Guatemala",01,"Imports",0.11466,,
2020,328,"Guyana",02,"Exports",0.34716,,
2020,328,"Guyana",01,"Imports",0.08126,,
